batch_id,toy_id,toy_name,toy_category,elf_team_id,production_timestamp,production_date,paint_quality,assembly_score,safety_check_passed,defect_count,materials_plastic_kg,materials_wood_kg,materials_metal_kg,materials_fabric_kg,production_time_minutes,predicted_popularity_score,carbon_footprint_kg,quality_tier,workshop_location,shift
BATCH_2025_000777,TOY_EDU_2548,Chemistry Set,EDUCATIONAL,Team_A,2025-10-29 21:11:03.569626,2025-11-22,0.891,1.022,True,0,0.61,0.46,0.31,0.2,65.5,0.91,4.5,PREMIUM,South_Workshop,MORNING
BATCH_2025_000731,TOY_DOL_9493,American Girl Doll,DOLLS,Team_D,2025-10-29 22:14:03.991951,2025-11-14,0.784,0.952,True,3,1.65,0.63,0.29,0.23,67.5,0.702,4.07,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000094,TOY_BUI_5214,Magnetic Tiles,BUILDING,Team_G,2025-10-29 22:48:20.647655,2025-11-01,1.043,0.923,True,0,1.27,0.33,0.05,0.1,98.9,0.702,3.44,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000146,TOY_DOL_7068,American Girl Doll,DOLLS,Team_B,2025-10-30 01:19:45.519242,2025-11-01,0.813,0.944,True,0,1.24,0.86,0.48,0.04,97.8,0.902,1.12,PREMIUM,East_Workshop,MORNING
BATCH_2025_000171,TOY_DOL_7163,American Girl Doll,DOLLS,Team_G,2025-10-30 02:38:14.090820,2025-11-06,0.847,0.806,True,3,1.35,0.26,0.41,0.2,93.0,0.82,0.76,STANDARD,South_Workshop,NIGHT
BATCH_2025_000735,TOY_BUI_4208,Wooden Block Set,BUILDING,Team_G,2025-10-30 04:00:20.667193,2025-11-01,0.715,0.653,True,0,1.5,0.62,0.32,0.28,108.3,0.541,3.37,ECONOMY,West_Workshop,AFTERNOON
BATCH_2025_000471,TOY_BUI_9576,K'NEX Set,BUILDING,Team_B,2025-10-30 04:25:55.010260,2025-10-26,0.648,0.841,True,2,0.45,0.96,0.27,0.13,51.2,0.99,1.46,ECONOMY,North_Workshop,AFTERNOON
BATCH_2025_000116,TOY_VEH_6815,Hot Wheels Track,VEHICLES,Team_C,2025-10-30 05:24:36.158403,2025-11-20,1.074,0.945,True,0,1.7,0.47,0.33,0.26,119.0,0.933,0.53,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000161,TOY_DOL_6854,American Girl Doll,DOLLS,Team_G,2025-10-30 06:40:33.295018,2025-11-22,0.93,0.978,True,0,1.03,0.79,0.04,0.16,94.1,0.946,3.02,STANDARD,West_Workshop,NIGHT
BATCH_2025_000763,TOY_DOL_9812,Barbie Dreamhouse,DOLLS,Team_J,2025-10-30 06:58:21.661056,2025-11-16,0.985,0.871,True,0,1.74,0.26,0.05,0.19,52.8,0.778,1.83,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000609,TOY_VEH_4126,Train Set,VEHICLES,Team_J,2025-10-30 07:31:13.113454,2025-11-19,0.928,0.897,True,0,0.84,0.81,0.41,0.09,40.5,0.554,3.55,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000521,TOY_BUI_7109,K'NEX Set,BUILDING,Team_A,2025-10-30 08:20:40.647471,2025-11-04,0.817,0.729,True,0,0.69,0.11,0.47,0.13,102.2,0.925,3.99,STANDARD,East_Workshop,MORNING
BATCH_2025_000489,TOY_BUI_3433,K'NEX Set,BUILDING,Team_E,2025-10-30 08:31:45.158068,2025-11-21,0.781,0.85,True,2,1.55,0.17,0.48,0.21,102.7,0.918,1.64,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000931,TOY_BUI_5852,K'NEX Set,BUILDING,Team_J,2025-10-30 08:38:27.988085,2025-11-14,0.809,0.828,True,3,0.91,0.72,0.47,0.29,101.1,0.662,1.17,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000187,TOY_GAM_5534,Puzzle 1000pc,GAMES,Team_A,2025-10-30 08:41:21.939186,2025-10-29,0.869,0.998,True,0,0.8,0.08,0.28,0.07,18.7,0.561,0.57,PREMIUM,North_Workshop,MORNING
BATCH_2025_000543,TOY_GAM_8559,Chess Set,GAMES,Team_H,2025-10-30 09:26:59.437168,2025-11-22,0.836,0.766,True,2,1.74,0.08,0.09,0.16,58.0,0.583,2.69,STANDARD,East_Workshop,AFTERNOON
BATCH_2025_000192,TOY_GAM_5508,Chess Set,GAMES,Team_B,2025-10-30 10:23:17.871536,2025-11-09,1.015,0.97,True,0,1.96,0.16,0.35,0.2,119.7,0.803,4.23,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000787,TOY_VEH_6259,Toy Airplane,VEHICLES,Team_F,2025-10-30 10:45:49.664220,2025-11-11,0.84,0.895,True,3,1.08,0.23,0.25,0.07,105.4,0.555,2.84,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000782,TOY_BUI_8223,Wooden Block Set,BUILDING,Team_F,2025-10-30 11:10:47.269447,2025-11-22,0.891,0.83,True,1,0.44,0.52,0.05,0.06,107.3,0.824,1.8,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000883,TOY_VEH_2008,Hot Wheels Track,VEHICLES,Team_H,2025-10-30 11:37:30.850663,2025-11-06,0.712,0.753,True,1,0.59,0.02,0.3,0.21,22.9,0.637,1.94,STANDARD,North_Workshop,NIGHT
BATCH_2025_000287,TOY_DOL_5658,Baby Doll Set,DOLLS,Team_G,2025-10-30 11:56:38.591049,2025-11-15,0.662,0.674,True,1,0.14,0.06,0.18,0.01,97.0,0.602,4.48,ECONOMY,North_Workshop,MORNING
BATCH_2025_000024,TOY_DOL_7917,Barbie Dreamhouse,DOLLS,Team_A,2025-10-30 14:21:00.570369,2025-11-10,0.957,0.934,True,0,0.3,0.69,0.28,0.0,38.1,0.898,2.33,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000274,TOY_GAM_1433,Video Game,GAMES,Team_G,2025-10-30 14:25:55.161244,2025-10-30,0.796,0.753,True,3,1.83,0.61,0.44,0.04,104.4,0.532,4.61,ECONOMY,North_Workshop,AFTERNOON
BATCH_2025_000650,TOY_EDU_9262,Chemistry Set,EDUCATIONAL,Team_A,2025-10-30 14:37:57.751953,2025-11-03,0.965,0.852,True,0,1.43,0.05,0.3,0.14,116.5,0.665,3.97,PREMIUM,East_Workshop,MORNING
BATCH_2025_000923,TOY_BUI_8939,K'NEX Set,BUILDING,Team_C,2025-10-30 15:42:23.643043,2025-11-03,0.754,0.773,True,2,1.7,0.9,0.26,0.26,35.9,0.716,2.75,STANDARD,South_Workshop,MORNING
BATCH_2025_000946,TOY_VEH_6829,Remote Control Car,VEHICLES,Team_A,2025-10-30 16:27:02.464621,2025-11-20,0.801,0.756,True,0,0.51,0.33,0.16,0.15,67.5,0.595,4.73,STANDARD,South_Workshop,NIGHT
BATCH_2025_000137,TOY_BUI_4228,Wooden Block Set,BUILDING,Team_G,2025-10-30 16:28:49.898386,2025-11-11,0.744,0.812,False,2,1.96,0.6,0.46,0.1,57.4,0.88,1.94,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000578,TOY_VEH_6084,Remote Control Car,VEHICLES,Team_D,2025-10-30 16:56:19.726381,2025-11-06,0.762,0.717,True,3,0.91,0.3,0.02,0.15,26.8,0.521,1.22,ECONOMY,East_Workshop,AFTERNOON
BATCH_2025_000242,TOY_GAM_5983,Chess Set,GAMES,Team_G,2025-10-30 17:03:21.139917,2025-11-04,0.931,0.91,True,1,1.0,0.05,0.34,0.14,31.2,0.836,1.58,STANDARD,East_Workshop,AFTERNOON
BATCH_2025_000435,TOY_EDU_5542,Chemistry Set,EDUCATIONAL,Team_E,2025-10-30 17:05:56.736040,2025-11-05,0.957,0.83,True,3,0.3,0.13,0.31,0.07,107.2,0.528,4.91,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000912,TOY_EDU_1446,Robot Kit,EDUCATIONAL,Team_A,2025-10-30 17:16:35.937070,2025-11-24,0.781,0.757,True,3,1.03,0.75,0.15,0.28,55.3,0.622,1.34,ECONOMY,East_Workshop,MORNING
BATCH_2025_000135,TOY_GAM_1829,Monopoly,GAMES,Team_G,2025-10-30 17:40:52.671433,2025-10-30,0.826,0.975,True,0,1.1,0.99,0.03,0.17,95.1,0.554,1.35,PREMIUM,South_Workshop,MORNING
BATCH_2025_000142,TOY_EDU_6134,Chemistry Set,EDUCATIONAL,Team_D,2025-10-30 19:23:41.158010,2025-11-04,1.058,1.043,True,0,0.15,0.1,0.1,0.16,107.1,0.609,2.12,PREMIUM,South_Workshop,MORNING
BATCH_2025_000975,TOY_VEH_7262,Hot Wheels Track,VEHICLES,Team_C,2025-10-30 20:04:09.838857,2025-11-22,0.99,0.886,True,0,1.47,0.89,0.15,0.14,74.9,0.736,0.91,PREMIUM,North_Workshop,MORNING
BATCH_2025_000677,TOY_DOL_7700,Action Heroes,DOLLS,Team_D,2025-10-30 21:21:59.945171,2025-11-19,0.687,0.749,True,2,1.9,0.49,0.02,0.2,79.8,0.539,3.5,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000313,TOY_VEH_2607,Toy Airplane,VEHICLES,Team_J,2025-10-30 21:44:24.316799,2025-11-24,0.862,0.745,True,1,0.2,0.4,0.23,0.02,96.9,0.563,4.36,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000031,TOY_DOL_4327,Baby Doll Set,DOLLS,Team_F,2025-10-30 22:36:36.569238,2025-10-27,0.684,0.819,True,0,0.1,0.32,0.42,0.25,44.0,0.695,0.78,STANDARD,South_Workshop,MORNING
BATCH_2025_000444,TOY_DOL_4954,Action Heroes,DOLLS,Team_A,2025-10-30 22:52:43.709825,2025-11-04,0.805,0.716,True,0,1.67,0.53,0.27,0.01,71.5,0.842,2.76,ECONOMY,West_Workshop,NIGHT
BATCH_2025_000889,TOY_EDU_4946,Robot Kit,EDUCATIONAL,Team_E,2025-10-30 23:02:41.535989,2025-11-01,0.686,0.808,True,0,1.52,0.26,0.3,0.02,118.0,0.756,4.98,ECONOMY,North_Workshop,AFTERNOON
BATCH_2025_000955,TOY_GAM_1898,Chess Set,GAMES,Team_F,2025-10-30 23:06:03.732600,2025-11-12,0.985,0.849,True,1,1.42,0.03,0.31,0.27,47.9,0.851,1.82,STANDARD,West_Workshop,NIGHT
BATCH_2025_000315,TOY_VEH_7777,Toy Airplane,VEHICLES,Team_E,2025-10-30 23:41:50.600020,2025-11-09,0.847,0.782,True,3,1.73,0.44,0.42,0.04,109.2,0.583,1.1,STANDARD,West_Workshop,MORNING
BATCH_2025_000144,TOY_DOL_9796,Baby Doll Set,DOLLS,Team_G,2025-10-30 23:46:21.560705,2025-11-22,0.736,0.656,True,3,0.16,0.77,0.31,0.22,81.7,0.817,3.48,ECONOMY,West_Workshop,NIGHT
BATCH_2025_000050,TOY_VEH_7099,Hot Wheels Track,VEHICLES,Team_J,2025-10-31 00:14:14.081415,2025-11-15,1.064,0.911,True,0,1.05,0.75,0.46,0.06,103.8,0.597,3.6,PREMIUM,East_Workshop,NIGHT
BATCH_2025_000093,TOY_DOL_8112,Action Heroes,DOLLS,Team_G,2025-10-31 00:39:33.340254,2025-11-22,0.828,0.899,True,0,1.4,0.55,0.22,0.26,40.0,0.783,1.9,STANDARD,West_Workshop,NIGHT
BATCH_2025_000581,TOY_GAM_3848,Video Game,GAMES,Team_I,2025-10-31 00:51:26.666543,2025-11-15,0.888,0.772,True,3,0.12,0.38,0.44,0.12,97.2,0.84,2.86,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000928,TOY_VEH_7823,Remote Control Car,VEHICLES,Team_B,2025-10-31 02:46:55.031095,2025-11-05,0.922,0.794,True,0,1.24,0.56,0.03,0.01,32.9,0.697,1.3,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000750,TOY_VEH_2256,Remote Control Car,VEHICLES,Team_F,2025-10-31 03:10:03.347692,2025-11-03,0.932,0.957,True,0,1.9,0.73,0.32,0.07,34.6,0.825,2.69,PREMIUM,West_Workshop,MORNING
BATCH_2025_000219,TOY_GAM_2816,Monopoly,GAMES,Team_G,2025-10-31 03:32:51.421043,2025-11-24,0.834,0.98,True,0,0.68,0.47,0.35,0.05,31.6,0.901,3.58,PREMIUM,East_Workshop,MORNING
BATCH_2025_000572,TOY_EDU_2516,Chemistry Set,EDUCATIONAL,Team_E,2025-10-31 03:36:23.586382,2025-11-11,0.728,0.712,True,0,1.04,0.63,0.02,0.08,117.5,0.534,2.43,STANDARD,South_Workshop,MORNING
BATCH_2025_000062,TOY_EDU_4088,Robot Kit,EDUCATIONAL,Team_C,2025-10-31 03:41:48.400377,2025-10-30,1.022,0.902,True,0,0.82,0.98,0.26,0.21,40.4,0.89,2.64,PREMIUM,West_Workshop,MORNING
BATCH_2025_000910,TOY_BUI_4799,K'NEX Set,BUILDING,Team_H,2025-10-31 04:23:56.826419,2025-10-30,0.769,0.742,True,1,1.95,0.73,0.17,0.22,118.9,0.598,1.31,STANDARD,East_Workshop,NIGHT
BATCH_2025_000508,TOY_VEH_4789,Toy Airplane,VEHICLES,Team_I,2025-10-31 04:48:50.756124,2025-11-15,0.891,0.911,True,0,0.22,0.25,0.13,0.05,102.7,0.657,0.64,PREMIUM,West_Workshop,MORNING
BATCH_2025_000145,TOY_GAM_5954,Video Game,GAMES,Team_A,2025-10-31 05:51:09.762293,2025-11-09,1.067,1.013,True,0,1.05,0.86,0.04,0.13,47.2,0.897,4.29,PREMIUM,North_Workshop,MORNING
BATCH_2025_000251,TOY_BUI_9514,Wooden Block Set,BUILDING,Team_A,2025-10-31 06:07:05.010979,2025-11-16,0.969,0.906,True,2,1.29,0.57,0.06,0.25,28.5,0.69,3.57,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000366,TOY_GAM_9501,Monopoly,GAMES,Team_A,2025-10-31 06:31:42.698858,2025-10-26,0.935,0.899,True,0,1.94,0.31,0.31,0.08,33.6,0.737,3.71,PREMIUM,South_Workshop,MORNING
BATCH_2025_000574,TOY_BUI_7012,K'NEX Set,BUILDING,Team_G,2025-10-31 09:08:58.153285,2025-10-27,0.933,1.056,True,0,0.38,0.83,0.42,0.06,32.6,0.923,3.27,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000398,TOY_VEH_6642,Remote Control Car,VEHICLES,Team_F,2025-10-31 09:29:16.775592,2025-11-11,0.887,0.854,True,0,0.41,0.96,0.46,0.26,24.8,0.757,0.9,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000703,TOY_VEH_1273,Hot Wheels Track,VEHICLES,Team_G,2025-10-31 10:13:51.885399,2025-11-10,0.829,0.772,True,3,0.14,0.19,0.44,0.16,99.4,0.655,3.67,STANDARD,West_Workshop,NIGHT
BATCH_2025_000066,TOY_EDU_5899,Robot Kit,EDUCATIONAL,Team_I,2025-10-31 10:54:33.077779,2025-11-19,0.687,0.811,True,3,0.48,0.2,0.12,0.25,57.0,0.632,1.47,ECONOMY,East_Workshop,AFTERNOON
BATCH_2025_000092,TOY_BUI_2518,Wooden Block Set,BUILDING,Team_C,2025-10-31 11:17:17.976700,2025-11-17,0.748,0.838,True,2,1.01,0.15,0.41,0.09,103.3,0.629,3.42,STANDARD,South_Workshop,NIGHT
BATCH_2025_000478,TOY_DOL_7140,American Girl Doll,DOLLS,Team_G,2025-10-31 11:40:20.244369,2025-10-26,0.787,0.724,True,0,0.69,0.03,0.44,0.2,118.8,0.959,1.97,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000054,TOY_BUI_7299,K'NEX Set,BUILDING,Team_E,2025-10-31 11:46:41.155424,2025-11-15,0.794,0.77,False,0,0.75,0.91,0.11,0.2,12.9,0.727,4.72,ECONOMY,West_Workshop,AFTERNOON
BATCH_2025_000390,TOY_DOL_9490,Baby Doll Set,DOLLS,Team_G,2025-10-31 12:14:32.076372,2025-11-11,1.049,1.005,True,0,0.45,0.11,0.12,0.02,55.2,0.707,1.87,PREMIUM,North_Workshop,MORNING
BATCH_2025_000893,TOY_EDU_8519,Chemistry Set,EDUCATIONAL,Team_C,2025-10-31 13:10:04.594626,2025-11-03,0.87,0.948,True,1,1.47,0.15,0.16,0.1,64.0,0.877,4.94,STANDARD,South_Workshop,MORNING
BATCH_2025_000402,TOY_EDU_8793,Coding Game,EDUCATIONAL,Team_J,2025-10-31 13:20:11.617291,2025-11-06,0.891,0.87,True,2,0.37,0.32,0.3,0.28,24.3,0.632,2.12,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000208,TOY_GAM_3445,Video Game,GAMES,Team_E,2025-10-31 15:12:57.097597,2025-11-11,0.789,0.781,True,2,0.42,0.51,0.44,0.19,37.6,0.863,3.22,ECONOMY,West_Workshop,MORNING
BATCH_2025_000640,TOY_VEH_4101,Toy Airplane,VEHICLES,Team_H,2025-10-31 15:21:53.981233,2025-10-26,0.829,0.91,True,0,1.3,0.36,0.25,0.14,33.9,0.51,0.77,PREMIUM,East_Workshop,NIGHT
BATCH_2025_000803,TOY_EDU_2132,Robot Kit,EDUCATIONAL,Team_E,2025-10-31 16:01:48.822632,2025-11-07,0.665,0.703,True,0,1.24,0.39,0.45,0.07,16.0,0.743,1.34,STANDARD,North_Workshop,NIGHT
BATCH_2025_000235,TOY_VEH_9187,Remote Control Car,VEHICLES,Team_G,2025-10-31 17:04:17.171871,2025-11-13,0.95,0.914,True,0,1.18,0.91,0.2,0.24,11.4,0.893,3.38,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000712,TOY_GAM_6473,Monopoly,GAMES,Team_E,2025-10-31 17:16:17.014133,2025-11-03,0.71,0.748,True,2,1.82,0.46,0.49,0.26,37.0,0.562,1.64,ECONOMY,North_Workshop,MORNING
BATCH_2025_000722,TOY_VEH_6931,Toy Airplane,VEHICLES,Team_E,2025-10-31 19:02:28.052048,2025-11-22,0.797,0.724,True,0,0.52,0.76,0.14,0.29,60.0,0.587,1.67,STANDARD,North_Workshop,MORNING
BATCH_2025_000832,TOY_GAM_6576,Video Game,GAMES,Team_F,2025-10-31 19:07:59.938448,2025-10-30,0.607,0.732,True,2,1.68,0.05,0.3,0.16,14.7,0.813,1.34,ECONOMY,North_Workshop,NIGHT
BATCH_2025_000724,TOY_EDU_1038,Coding Game,EDUCATIONAL,Team_H,2025-10-31 19:12:06.485781,2025-11-08,0.981,0.944,True,0,0.57,0.96,0.25,0.29,60.0,0.667,0.83,PREMIUM,East_Workshop,MORNING
BATCH_2025_000133,TOY_GAM_2515,Puzzle 1000pc,GAMES,Team_G,2025-10-31 19:57:03.143783,2025-11-14,0.776,0.905,True,3,0.46,0.83,0.17,0.1,55.8,0.581,4.6,STANDARD,North_Workshop,MORNING
BATCH_2025_000182,TOY_GAM_3289,Monopoly,GAMES,Team_B,2025-10-31 20:28:38.758636,2025-11-05,0.779,0.944,True,1,1.73,0.25,0.49,0.22,76.3,0.522,3.9,STANDARD,North_Workshop,NIGHT
BATCH_2025_000870,TOY_GAM_8103,Chess Set,GAMES,Team_D,2025-10-31 21:48:26.547025,2025-11-20,0.815,0.901,True,2,1.47,0.9,0.25,0.04,82.8,0.965,1.37,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000019,TOY_GAM_2371,Monopoly,GAMES,Team_C,2025-10-31 22:18:44.745941,2025-11-16,0.973,0.824,True,0,1.55,0.28,0.18,0.29,14.6,0.936,4.37,STANDARD,East_Workshop,MORNING
BATCH_2025_000473,TOY_VEH_1648,Toy Airplane,VEHICLES,Team_H,2025-10-31 23:59:15.424439,2025-11-19,0.655,0.689,True,2,1.04,0.51,0.16,0.2,78.6,0.858,4.29,STANDARD,South_Workshop,MORNING
BATCH_2025_000331,TOY_GAM_8357,Monopoly,GAMES,Team_G,2025-11-01 00:23:32.490955,2025-11-04,0.871,0.801,True,1,1.55,0.87,0.03,0.05,116.7,0.995,1.94,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000591,TOY_GAM_3211,Chess Set,GAMES,Team_D,2025-11-01 01:38:58.978087,2025-10-27,1.064,1.03,True,0,0.84,0.16,0.32,0.08,81.4,0.87,1.34,PREMIUM,West_Workshop,AFTERNOON
BATCH_2025_000980,TOY_EDU_1269,Robot Kit,EDUCATIONAL,Team_E,2025-11-01 02:31:32.785814,2025-10-26,0.683,0.786,True,0,1.77,0.19,0.31,0.28,45.3,0.785,4.25,STANDARD,West_Workshop,MORNING
BATCH_2025_000234,TOY_VEH_7768,Toy Airplane,VEHICLES,Team_I,2025-11-01 03:06:09.434888,2025-11-17,0.763,0.871,True,2,1.52,0.73,0.17,0.14,64.5,0.657,4.95,STANDARD,North_Workshop,NIGHT
BATCH_2025_000510,TOY_DOL_3232,Baby Doll Set,DOLLS,Team_I,2025-11-01 03:22:30.015374,2025-11-09,0.673,0.714,True,1,1.93,0.52,0.37,0.07,17.7,0.686,3.97,ECONOMY,North_Workshop,AFTERNOON
BATCH_2025_000925,TOY_EDU_4908,Robot Kit,EDUCATIONAL,Team_A,2025-11-01 04:46:16.899393,2025-11-14,0.73,0.762,True,2,0.13,0.2,0.2,0.24,40.9,0.937,3.28,STANDARD,North_Workshop,MORNING
BATCH_2025_000257,TOY_VEH_6566,Hot Wheels Track,VEHICLES,Team_I,2025-11-01 07:07:45.962630,2025-11-24,0.896,0.915,True,0,0.26,0.9,0.22,0.14,75.4,0.721,4.68,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000391,TOY_BUI_5761,Wooden Block Set,BUILDING,Team_G,2025-11-01 09:38:01.251121,2025-11-23,1.066,1.04,True,0,0.37,0.11,0.35,0.22,48.1,0.762,1.36,PREMIUM,South_Workshop,MORNING
BATCH_2025_000964,TOY_VEH_5914,Remote Control Car,VEHICLES,Team_J,2025-11-01 10:15:54.746123,2025-11-22,0.936,0.962,True,0,0.43,0.96,0.18,0.1,46.4,0.591,0.83,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000775,TOY_VEH_5676,Train Set,VEHICLES,Team_H,2025-11-01 11:21:34.011359,2025-11-12,0.824,0.689,True,2,0.32,0.69,0.2,0.2,109.5,0.654,1.71,STANDARD,West_Workshop,MORNING
BATCH_2025_000433,TOY_GAM_4641,Chess Set,GAMES,Team_I,2025-11-01 11:28:37.982363,2025-11-02,0.679,0.715,True,0,1.59,0.92,0.04,0.16,71.9,0.76,1.99,ECONOMY,West_Workshop,NIGHT
BATCH_2025_000752,TOY_DOL_7694,Barbie Dreamhouse,DOLLS,Team_G,2025-11-01 11:39:52.858815,2025-10-31,0.707,0.862,True,0,1.94,0.58,0.03,0.28,80.3,0.608,4.69,STANDARD,East_Workshop,NIGHT
BATCH_2025_000919,TOY_GAM_8000,Monopoly,GAMES,Team_F,2025-11-01 12:12:41.897691,2025-11-21,0.668,0.632,True,2,0.48,0.46,0.02,0.19,55.6,0.962,0.65,ECONOMY,North_Workshop,MORNING
BATCH_2025_000075,TOY_BUI_2922,Wooden Block Set,BUILDING,Team_F,2025-11-01 12:25:59.463525,2025-10-27,0.664,0.768,True,1,1.4,0.21,0.08,0.04,105.3,0.814,2.11,ECONOMY,North_Workshop,NIGHT
BATCH_2025_000856,TOY_EDU_6833,Microscope,EDUCATIONAL,Team_G,2025-11-01 12:35:50.679343,2025-11-04,0.918,0.762,True,3,1.01,0.39,0.23,0.23,47.5,0.912,0.56,STANDARD,East_Workshop,NIGHT
BATCH_2025_000556,TOY_DOL_7800,Action Heroes,DOLLS,Team_C,2025-11-01 13:17:05.393638,2025-11-12,0.883,0.851,True,0,1.99,0.04,0.07,0.02,89.8,0.833,1.02,PREMIUM,South_Workshop,MORNING
BATCH_2025_000760,TOY_DOL_6066,Baby Doll Set,DOLLS,Team_B,2025-11-01 13:21:07.858312,2025-10-30,0.94,0.982,True,0,0.87,0.81,0.05,0.19,73.7,0.555,3.44,PREMIUM,East_Workshop,NIGHT
BATCH_2025_000128,TOY_VEH_9109,Toy Airplane,VEHICLES,Team_H,2025-11-01 14:36:50.278305,2025-11-21,0.964,0.92,True,0,0.49,0.91,0.33,0.06,80.5,0.603,1.61,PREMIUM,North_Workshop,MORNING
BATCH_2025_000511,TOY_DOL_8311,American Girl Doll,DOLLS,Team_A,2025-11-01 14:45:40.119132,2025-10-26,0.899,0.906,True,0,0.22,0.89,0.35,0.06,109.6,0.545,3.08,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000055,TOY_DOL_1599,Action Heroes,DOLLS,Team_J,2025-11-01 14:50:37.525730,2025-10-27,0.871,0.759,True,1,0.97,0.43,0.11,0.05,50.0,0.899,3.05,STANDARD,West_Workshop,MORNING
BATCH_2025_000736,TOY_GAM_1478,Puzzle 1000pc,GAMES,Team_H,2025-11-01 15:12:57.865257,2025-10-31,0.884,0.789,True,2,0.9,0.14,0.35,0.01,37.3,0.977,4.55,STANDARD,South_Workshop,MORNING
BATCH_2025_000905,TOY_DOL_4970,Action Heroes,DOLLS,Team_B,2025-11-01 15:47:14.459299,2025-11-09,0.997,1.035,True,0,0.3,0.42,0.16,0.09,100.1,0.896,1.75,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000058,TOY_EDU_6681,Coding Game,EDUCATIONAL,Team_I,2025-11-01 16:46:02.340240,2025-11-03,0.736,0.854,True,2,1.68,0.95,0.46,0.3,55.2,0.636,2.73,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000668,TOY_BUI_2528,Wooden Block Set,BUILDING,Team_H,2025-11-01 17:12:06.334953,2025-11-04,0.761,0.875,True,2,0.67,0.07,0.18,0.2,20.6,0.624,4.9,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000008,TOY_VEH_8057,Hot Wheels Track,VEHICLES,Team_A,2025-11-01 17:48:28.034258,2025-11-20,0.785,0.751,True,1,1.04,0.92,0.15,0.28,87.8,0.831,3.37,ECONOMY,North_Workshop,MORNING
BATCH_2025_000940,TOY_EDU_2941,Robot Kit,EDUCATIONAL,Team_I,2025-11-01 18:03:46.280293,2025-10-29,0.787,0.895,True,0,0.91,0.18,0.47,0.18,31.5,0.96,1.95,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000343,TOY_GAM_9253,Monopoly,GAMES,Team_J,2025-11-01 18:25:17.248402,2025-11-09,0.871,0.859,True,1,1.58,0.79,0.03,0.13,103.5,0.704,2.91,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000726,TOY_GAM_8057,Monopoly,GAMES,Team_B,2025-11-01 19:50:43.648703,2025-11-17,0.818,0.988,True,3,0.52,0.44,0.16,0.24,35.5,0.658,1.73,STANDARD,East_Workshop,MORNING
BATCH_2025_000683,TOY_EDU_8103,Chemistry Set,EDUCATIONAL,Team_A,2025-11-01 21:02:10.944873,2025-11-02,0.825,0.915,True,2,1.8,0.51,0.31,0.23,83.8,0.641,4.77,STANDARD,South_Workshop,NIGHT
BATCH_2025_000514,TOY_GAM_8071,Puzzle 1000pc,GAMES,Team_I,2025-11-01 21:11:19.868229,2025-10-27,0.692,0.734,True,2,0.22,0.42,0.16,0.04,82.7,0.512,3.72,ECONOMY,South_Workshop,AFTERNOON
BATCH_2025_000520,TOY_EDU_7493,Microscope,EDUCATIONAL,Team_G,2025-11-01 21:17:53.508205,2025-11-21,0.885,0.947,True,0,1.94,0.53,0.35,0.18,91.2,0.545,2.78,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000136,TOY_VEH_1007,Remote Control Car,VEHICLES,Team_C,2025-11-01 21:42:48.273595,2025-11-10,0.855,0.949,True,0,0.86,0.38,0.02,0.18,58.0,0.832,0.89,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000389,TOY_EDU_9320,Chemistry Set,EDUCATIONAL,Team_A,2025-11-01 21:56:50.012161,2025-11-23,0.808,0.752,True,2,1.45,0.03,0.5,0.17,91.5,0.847,4.52,STANDARD,East_Workshop,AFTERNOON
