reindeer_id,reindeer_name,timestamp,heart_rate,altitude_feet,speed_mph,body_temperature,hoof_pressure_fl,hoof_pressure_fr,hoof_pressure_rl,hoof_pressure_rr,energy_efficiency,formation_position,cargo_weight_lbs,wind_speed_mph,visibility,aurora_interference,nose_luminosity,flight_status,training_type
DASHER-001,Dasher,2025-10-28 00:22:30.978487,159,3989.4,72.9,100.7,116,130,129,118,0.843,1,4198,38,0.56,0.59,0.0,FLYING,speed
DANCER-001,Dancer,2025-10-28 00:24:30.978487,154,3697.1,69.0,99.5,123,112,125,111,0.853,2,1900,7,0.92,0.24,0.0,FLYING,navigation
BLITZEN-001,Blitzen,2025-10-28 00:28:30.978487,148,1692.2,84.8,99.6,122,124,127,120,0.91,8,3086,39,0.93,0.44,0.0,FLYING,weather
BLITZEN-001,Blitzen,2025-10-28 00:32:30.978487,75,0.0,0.0,101.9,121,129,118,119,0.9,8,0,18,0.89,0.57,0.0,RESTING,speed
CUPID-001,Cupid,2025-10-28 00:37:30.978487,156,2784.5,87.6,101.5,110,117,125,122,0.857,6,3283,30,0.5,0.21,0.0,FLYING,speed
BLITZEN-001,Blitzen,2025-10-28 00:38:30.978487,168,2418.8,78.5,99.4,119,112,112,120,0.924,8,4139,13,0.76,0.17,0.0,FLYING,weather
DASHER-001,Dasher,2025-10-28 00:43:30.978487,157,3573.4,62.8,101.0,123,121,122,121,0.917,1,1614,15,0.82,0.58,0.0,FLYING,navigation
RUDOLPH-001,Rudolph,2025-10-28 00:45:30.978487,155,4202.0,99.3,99.4,115,116,114,123,0.849,9,1130,40,0.78,0.73,88.5,FLYING,endurance
COMET-001,Comet,2025-10-28 00:46:30.978487,145,4421.9,94.2,98.3,117,119,128,121,0.94,5,1318,5,0.72,0.61,0.0,FLYING,weather
DONNER-001,Donner,2025-10-28 00:51:30.978487,146,4974.5,65.2,100.7,120,126,116,124,0.931,7,2133,25,0.6,0.25,0.0,FLYING,navigation
BLITZEN-001,Blitzen,2025-10-28 00:55:30.978487,166,1372.0,98.6,100.0,110,118,124,128,0.845,8,3749,41,0.9,0.67,0.0,FLYING,weather
DASHER-001,Dasher,2025-10-28 00:57:30.978487,161,3848.1,82.1,101.9,128,121,110,126,0.898,1,1277,17,0.8,0.56,0.0,FLYING,speed
PRANCER-001,Prancer,2025-10-28 00:58:30.978487,158,1743.7,85.4,101.4,120,118,125,117,0.893,3,2729,11,0.94,0.05,0.0,FLYING,endurance
DANCER-001,Dancer,2025-10-28 01:01:30.978487,62,0.0,0.0,100.1,122,111,119,125,0.821,2,0,15,0.45,0.47,0.0,RESTING,endurance
BLITZEN-001,Blitzen,2025-10-28 01:04:30.978487,169,3001.4,70.1,99.2,119,114,110,116,0.825,8,2075,18,0.37,0.74,0.0,FLYING,speed
RUDOLPH-001,Rudolph,2025-10-28 01:06:30.978487,166,1902.6,81.4,99.7,125,125,119,113,0.797,9,4970,13,0.94,0.06,81.6,FLYING,speed
PRANCER-001,Prancer,2025-10-28 01:07:30.978487,166,2495.6,76.1,101.1,127,112,121,116,0.969,3,4832,33,0.84,0.29,0.0,FLYING,speed
BLITZEN-001,Blitzen,2025-10-28 01:08:30.978487,179,2311.5,112.6,98.2,128,126,119,112,0.961,8,4977,35,0.99,0.26,0.0,FLYING,weather
DONNER-001,Donner,2025-10-28 01:09:30.978487,174,4031.6,70.7,98.8,113,128,117,119,0.872,7,4910,36,0.36,0.71,0.0,FLYING,endurance
VIXEN-001,Vixen,2025-10-28 01:10:30.978487,164,1260.1,75.5,98.8,114,129,115,119,0.96,4,1421,44,0.73,0.3,0.0,FLYING,formation
DASHER-001,Dasher,2025-10-28 01:12:30.978487,144,3942.0,66.1,100.1,114,125,116,119,0.771,1,1356,18,0.81,0.07,0.0,FLYING,speed
CUPID-001,Cupid,2025-10-28 01:13:30.978487,143,2425.4,71.7,101.8,120,117,111,116,0.764,6,2258,18,0.31,0.35,0.0,FLYING,endurance
DASHER-001,Dasher,2025-10-28 01:14:30.978487,179,4552.0,84.4,100.2,120,120,124,123,0.921,1,3899,27,0.47,0.64,0.0,FLYING,navigation
DANCER-001,Dancer,2025-10-28 01:17:30.978487,177,3967.9,71.0,98.4,123,129,129,118,0.828,2,1225,26,0.51,0.07,0.0,FLYING,weather
DASHER-001,Dasher,2025-10-28 01:18:30.978487,164,1418.6,101.7,101.9,122,129,112,110,0.764,1,4087,44,0.81,0.51,0.0,FLYING,speed
PRANCER-001,Prancer,2025-10-28 01:21:30.978487,166,1494.0,92.1,101.3,114,114,112,130,0.936,3,2457,40,0.58,0.52,0.0,FLYING,formation
DONNER-001,Donner,2025-10-28 01:26:30.978487,157,1121.9,71.6,100.0,112,110,110,121,0.881,7,1569,42,0.86,0.51,0.0,FLYING,navigation
PRANCER-001,Prancer,2025-10-28 01:30:30.978487,152,3205.1,87.4,98.6,110,111,130,124,0.96,3,2094,35,0.54,0.39,0.0,FLYING,speed
VIXEN-001,Vixen,2025-10-28 01:33:30.978487,162,4757.1,68.7,98.4,120,115,111,120,0.906,4,3096,41,0.32,0.74,0.0,FLYING,weather
DASHER-001,Dasher,2025-10-28 01:37:30.978487,151,1175.7,93.1,101.2,115,118,110,123,0.93,1,4470,19,0.92,0.21,0.0,FLYING,formation
CUPID-001,Cupid,2025-10-28 01:42:30.978487,78,0.0,0.0,98.1,112,130,126,128,0.866,6,0,27,0.57,0.55,0.0,RESTING,speed
DANCER-001,Dancer,2025-10-28 01:43:30.978487,167,2316.9,110.5,101.2,117,126,127,125,0.872,2,4795,32,0.61,0.7,0.0,FLYING,navigation
VIXEN-001,Vixen,2025-10-28 01:47:30.978487,72,0.0,0.0,100.6,111,123,130,114,0.954,4,0,8,0.89,0.02,0.0,RESTING,endurance
VIXEN-001,Vixen,2025-10-28 01:48:30.978487,177,1036.5,76.8,99.1,124,112,128,129,0.754,4,3084,1,0.45,0.1,0.0,FLYING,navigation
CUPID-001,Cupid,2025-10-28 01:53:30.978487,176,3240.5,117.0,99.2,112,128,113,118,0.856,6,3307,46,0.33,0.29,0.0,FLYING,navigation
PRANCER-001,Prancer,2025-10-28 01:57:30.978487,166,3354.1,113.0,99.9,130,111,128,120,0.918,3,1516,42,0.81,0.39,0.0,FLYING,weather
RUDOLPH-001,Rudolph,2025-10-28 02:00:30.978487,166,2616.0,97.6,101.3,120,122,114,128,0.955,9,2505,49,0.76,0.53,95.0,FLYING,speed
RUDOLPH-001,Rudolph,2025-10-28 02:02:30.978487,147,3867.6,114.1,100.1,114,117,121,116,0.76,9,4679,32,0.66,0.34,95.2,FLYING,navigation
BLITZEN-001,Blitzen,2025-10-28 02:06:30.978487,179,3556.6,90.1,101.8,118,120,127,117,0.86,8,2101,46,0.5,0.26,0.0,FLYING,weather
CUPID-001,Cupid,2025-10-28 02:10:30.978487,67,0.0,0.0,99.4,116,112,125,120,0.956,6,0,43,0.85,0.26,0.0,RESTING,speed
BLITZEN-001,Blitzen,2025-10-28 02:15:30.978487,82,0.0,0.0,99.8,118,112,112,130,0.817,8,0,33,0.57,0.71,0.0,RESTING,speed
BLITZEN-001,Blitzen,2025-10-28 02:19:30.978487,147,1481.2,104.9,101.2,129,125,123,118,0.827,8,2098,39,0.58,0.63,0.0,FLYING,endurance
DONNER-001,Donner,2025-10-28 02:22:30.978487,173,1446.4,84.2,100.4,117,110,111,128,0.97,7,2437,47,0.65,0.15,0.0,FLYING,endurance
VIXEN-001,Vixen,2025-10-28 02:26:30.978487,176,1343.4,104.2,99.9,130,114,115,118,0.783,4,3147,17,0.83,0.63,0.0,FLYING,speed
PRANCER-001,Prancer,2025-10-28 02:29:30.978487,180,2640.8,62.9,100.1,118,123,130,111,0.97,3,4295,40,0.91,0.78,0.0,FLYING,navigation
VIXEN-001,Vixen,2025-10-28 02:30:30.978487,69,0.0,0.0,100.2,112,120,117,124,0.922,4,0,23,0.86,0.42,0.0,RESTING,formation
DANCER-001,Dancer,2025-10-28 02:34:30.978487,141,2305.2,76.4,99.4,128,114,122,111,0.891,2,2791,31,0.9,0.75,0.0,FLYING,formation
BLITZEN-001,Blitzen,2025-10-28 02:36:30.978487,80,0.0,0.0,99.3,116,122,119,129,0.882,8,0,6,0.72,0.12,0.0,RESTING,weather
DONNER-001,Donner,2025-10-28 02:39:30.978487,172,3506.1,101.0,99.5,111,115,112,121,0.973,7,3959,50,0.75,0.53,0.0,FLYING,weather
DASHER-001,Dasher,2025-10-28 02:41:30.978487,175,2816.0,112.5,98.6,115,122,115,123,0.81,1,4860,38,0.56,0.38,0.0,FLYING,weather
COMET-001,Comet,2025-10-28 02:44:30.978487,141,1010.1,93.7,101.3,120,112,128,128,0.966,5,3486,32,0.35,0.39,0.0,FLYING,navigation
PRANCER-001,Prancer,2025-10-28 02:45:30.978487,159,3752.0,77.9,100.4,115,120,116,113,0.849,3,2128,39,0.68,0.42,0.0,FLYING,speed
CUPID-001,Cupid,2025-10-28 02:50:30.978487,167,2903.5,86.4,99.4,120,128,111,125,0.754,6,2335,19,0.81,0.21,0.0,FLYING,speed
VIXEN-001,Vixen,2025-10-28 02:53:30.978487,171,2727.6,88.2,98.4,123,128,115,114,0.917,4,4399,37,0.49,0.49,0.0,FLYING,endurance
DONNER-001,Donner,2025-10-28 02:57:30.978487,147,3775.7,77.9,99.4,121,128,124,124,0.779,7,1208,42,0.33,0.1,0.0,FLYING,navigation
BLITZEN-001,Blitzen,2025-10-28 03:00:30.978487,156,1914.9,77.3,99.0,112,118,127,125,0.781,8,2443,23,0.63,0.4,0.0,FLYING,formation
DANCER-001,Dancer,2025-10-28 03:03:30.978487,68,0.0,0.0,100.6,130,125,119,113,0.841,2,0,21,0.91,0.3,0.0,RESTING,speed
CUPID-001,Cupid,2025-10-28 03:08:30.978487,87,0.0,0.0,98.6,121,121,121,127,0.754,6,0,49,0.77,0.47,0.0,RESTING,navigation
COMET-001,Comet,2025-10-28 03:12:30.978487,166,2448.5,90.1,99.6,114,126,118,130,0.897,5,4181,12,0.59,0.19,0.0,FLYING,navigation
DASHER-001,Dasher,2025-10-28 03:16:30.978487,177,2860.1,75.1,102.0,124,130,113,118,0.918,1,3018,42,0.71,0.58,0.0,FLYING,speed
DANCER-001,Dancer,2025-10-28 03:19:30.978487,142,3854.6,94.3,100.1,116,125,119,121,0.914,2,2648,2,0.39,0.02,0.0,FLYING,weather
DANCER-001,Dancer,2025-10-28 03:23:30.978487,74,0.0,0.0,99.4,110,111,113,124,0.922,2,0,24,0.62,0.63,0.0,RESTING,navigation
DASHER-001,Dasher,2025-10-28 03:28:30.978487,173,2729.9,95.8,99.3,113,122,114,113,0.922,1,2495,37,0.87,0.19,0.0,FLYING,weather
DONNER-001,Donner,2025-10-28 03:33:30.978487,152,3707.4,81.2,101.2,125,117,121,121,0.912,7,3434,26,0.33,0.05,0.0,FLYING,speed
RUDOLPH-001,Rudolph,2025-10-28 03:35:30.978487,162,2080.4,65.1,101.3,116,129,110,112,0.813,9,1193,38,0.63,0.69,84.3,FLYING,speed
COMET-001,Comet,2025-10-28 03:39:30.978487,154,1906.8,84.3,99.3,128,123,124,112,0.969,5,2097,33,0.97,0.16,0.0,FLYING,endurance
BLITZEN-001,Blitzen,2025-10-28 03:40:30.978487,180,1913.3,81.9,99.7,121,127,114,122,0.94,8,3103,11,0.98,0.27,0.0,FLYING,formation
BLITZEN-001,Blitzen,2025-10-28 03:42:30.978487,144,4783.9,102.5,98.6,126,126,122,123,0.966,8,1424,5,0.87,0.54,0.0,FLYING,speed
DANCER-001,Dancer,2025-10-28 03:44:30.978487,81,0.0,0.0,98.7,115,122,112,113,0.885,2,0,50,0.75,0.45,0.0,RESTING,speed
COMET-001,Comet,2025-10-28 03:47:30.978487,156,4032.9,79.1,100.5,118,122,121,116,0.792,5,3811,20,0.5,0.74,0.0,FLYING,endurance
DANCER-001,Dancer,2025-10-28 03:52:30.978487,161,3750.1,99.9,98.3,122,124,116,126,0.972,2,3814,21,0.4,0.16,0.0,FLYING,weather
VIXEN-001,Vixen,2025-10-28 03:53:30.978487,159,4804.9,85.7,101.1,127,118,125,112,0.81,4,3747,8,0.42,0.76,0.0,FLYING,navigation
VIXEN-001,Vixen,2025-10-28 03:58:30.978487,70,0.0,0.0,99.1,111,113,113,115,0.852,4,0,34,0.44,0.31,0.0,RESTING,speed
RUDOLPH-001,Rudolph,2025-10-28 03:59:30.978487,170,4110.8,115.2,98.2,128,110,123,125,0.85,9,4978,34,0.47,0.37,89.4,FLYING,speed
CUPID-001,Cupid,2025-10-28 04:04:30.978487,73,0.0,0.0,100.6,112,130,123,115,0.97,6,0,31,0.4,0.23,0.0,RESTING,weather
DONNER-001,Donner,2025-10-28 04:09:30.978487,164,3627.1,66.2,101.3,117,111,117,115,0.839,7,2218,41,0.53,0.32,0.0,FLYING,weather
BLITZEN-001,Blitzen,2025-10-28 04:13:30.978487,78,0.0,0.0,100.5,122,111,120,117,0.89,8,0,1,0.57,0.73,0.0,RESTING,weather
BLITZEN-001,Blitzen,2025-10-28 04:14:30.978487,147,1917.9,67.8,100.8,129,124,111,113,0.877,8,4020,23,0.69,0.08,0.0,FLYING,formation
PRANCER-001,Prancer,2025-10-28 04:19:30.978487,157,2858.2,60.6,98.7,120,117,112,129,0.807,3,4691,25,0.81,0.62,0.0,FLYING,navigation
DONNER-001,Donner,2025-10-28 04:21:30.978487,176,1562.4,66.8,100.9,110,127,126,124,0.834,7,2131,32,0.31,0.69,0.0,FLYING,weather
VIXEN-001,Vixen,2025-10-28 04:23:30.978487,172,2472.2,73.8,101.3,116,129,130,112,0.751,4,2483,28,0.47,0.64,0.0,FLYING,endurance
COMET-001,Comet,2025-10-28 04:27:30.978487,162,2014.9,94.4,98.5,115,112,119,111,0.959,5,4134,5,0.41,0.43,0.0,FLYING,speed
CUPID-001,Cupid,2025-10-28 04:28:30.978487,170,4806.0,95.0,100.3,110,117,120,129,0.854,6,3018,31,0.36,0.39,0.0,FLYING,endurance
DASHER-001,Dasher,2025-10-28 04:30:30.978487,176,3001.3,114.5,99.2,114,118,122,110,0.826,1,4945,25,0.48,0.65,0.0,FLYING,weather
CUPID-001,Cupid,2025-10-28 04:35:30.978487,74,0.0,0.0,99.5,118,113,127,124,0.926,6,0,25,0.62,0.69,0.0,RESTING,formation
DASHER-001,Dasher,2025-10-28 04:36:30.978487,177,1897.8,79.5,101.2,124,130,117,112,0.897,1,2935,48,0.47,0.18,0.0,FLYING,speed
DONNER-001,Donner,2025-10-28 04:39:30.978487,171,3890.2,87.1,101.6,118,120,113,110,0.82,7,2150,34,0.9,0.47,0.0,FLYING,formation
DANCER-001,Dancer,2025-10-28 04:41:30.978487,161,4963.3,83.2,101.4,115,125,111,124,0.887,2,4476,37,0.92,0.29,0.0,FLYING,weather
BLITZEN-001,Blitzen,2025-10-28 04:44:30.978487,170,1469.5,66.5,101.8,128,125,122,119,0.953,8,2482,18,0.77,0.28,0.0,FLYING,navigation
PRANCER-001,Prancer,2025-10-28 04:48:30.978487,164,4161.0,69.1,100.7,116,119,126,120,0.812,3,3786,1,0.83,0.46,0.0,FLYING,weather
COMET-001,Comet,2025-10-28 04:53:30.978487,166,2520.9,111.5,98.0,123,122,128,129,0.792,5,4545,41,0.8,0.33,0.0,FLYING,speed
PRANCER-001,Prancer,2025-10-28 04:58:30.978487,179,4127.2,88.6,101.1,124,124,124,124,0.887,3,2918,2,0.83,0.16,0.0,FLYING,weather
PRANCER-001,Prancer,2025-10-28 05:02:30.978487,168,2988.0,95.4,98.3,112,111,124,117,0.977,3,1504,8,0.69,0.34,0.0,FLYING,speed
DONNER-001,Donner,2025-10-28 05:03:30.978487,158,4604.0,115.0,98.8,117,116,117,111,0.931,7,1883,39,0.71,0.18,0.0,FLYING,navigation
DASHER-001,Dasher,2025-10-28 05:07:30.978487,164,4257.6,113.4,100.3,118,117,110,122,0.891,1,3680,8,0.43,0.35,0.0,FLYING,formation
PRANCER-001,Prancer,2025-10-28 05:10:30.978487,155,1361.4,90.4,99.9,111,111,122,118,0.808,3,4628,35,0.54,0.43,0.0,FLYING,navigation
DANCER-001,Dancer,2025-10-28 05:12:30.978487,78,0.0,0.0,100.5,126,110,118,115,0.833,2,0,19,0.93,0.42,0.0,RESTING,endurance
VIXEN-001,Vixen,2025-10-28 05:15:30.978487,148,2640.8,119.6,99.5,110,125,127,123,0.877,4,3611,28,0.68,0.02,0.0,FLYING,speed
VIXEN-001,Vixen,2025-10-28 05:16:30.978487,155,4803.8,70.1,101.6,125,111,112,129,0.973,4,4701,20,0.69,0.77,0.0,FLYING,speed
PRANCER-001,Prancer,2025-10-28 05:21:30.978487,170,2887.9,91.5,98.6,126,125,116,112,0.808,3,1645,19,0.7,0.64,0.0,FLYING,speed
DANCER-001,Dancer,2025-10-28 05:26:30.978487,159,3666.1,83.5,98.5,110,117,116,115,0.875,2,3074,0,0.63,0.02,0.0,FLYING,endurance
PRANCER-001,Prancer,2025-10-28 05:27:30.978487,149,2248.9,101.1,101.8,114,115,130,110,0.769,3,4634,31,0.55,0.29,0.0,FLYING,navigation
DONNER-001,Donner,2025-10-28 05:28:30.978487,75,0.0,0.0,100.5,112,111,118,122,0.845,7,0,29,0.52,0.59,0.0,RESTING,endurance
PRANCER-001,Prancer,2025-10-28 05:31:30.978487,157,3722.2,86.8,98.7,111,117,122,111,0.861,3,4721,49,0.54,0.59,0.0,FLYING,speed
DASHER-001,Dasher,2025-10-28 05:33:30.978487,149,2489.9,117.1,101.6,127,116,122,127,0.913,1,1042,27,0.33,0.07,0.0,FLYING,navigation
BLITZEN-001,Blitzen,2025-10-28 05:36:30.978487,171,1614.1,68.1,98.3,127,120,126,113,0.893,8,2885,0,0.37,0.04,0.0,FLYING,endurance
DONNER-001,Donner,2025-10-28 05:41:30.978487,148,4924.9,118.5,98.1,114,121,112,128,0.78,7,1488,35,0.41,0.58,0.0,FLYING,navigation
VIXEN-001,Vixen,2025-10-28 05:43:30.978487,64,0.0,0.0,101.9,124,110,118,128,0.899,4,0,12,0.83,0.47,0.0,RESTING,weather
DANCER-001,Dancer,2025-10-28 05:45:30.978487,163,4858.7,97.9,101.7,113,112,123,116,0.934,2,3645,28,0.36,0.48,0.0,FLYING,endurance
CUPID-001,Cupid,2025-10-28 05:49:30.978487,147,2838.0,101.8,102.0,119,115,119,127,0.936,6,4386,15,0.71,0.13,0.0,FLYING,speed
DANCER-001,Dancer,2025-10-28 05:52:30.978487,151,3181.7,101.6,99.2,128,125,124,117,0.925,2,3645,27,0.8,0.37,0.0,FLYING,speed
COMET-001,Comet,2025-10-28 05:55:30.978487,69,0.0,0.0,98.8,120,119,129,124,0.869,5,0,10,0.72,0.69,0.0,RESTING,navigation
DANCER-001,Dancer,2025-10-28 05:59:30.978487,159,2624.4,102.7,98.9,126,130,111,115,0.891,2,3340,3,0.83,0.18,0.0,FLYING,weather
COMET-001,Comet,2025-10-28 06:00:30.978487,75,0.0,0.0,100.3,123,111,130,110,0.916,5,0,36,0.5,0.48,0.0,RESTING,formation
BLITZEN-001,Blitzen,2025-10-28 06:03:30.978487,73,0.0,0.0,98.5,115,122,122,114,0.779,8,0,16,0.72,0.74,0.0,RESTING,speed
VIXEN-001,Vixen,2025-10-28 06:07:30.978487,84,0.0,0.0,98.3,118,130,111,113,0.906,4,0,9,0.63,0.09,0.0,RESTING,endurance
PRANCER-001,Prancer,2025-10-28 06:11:30.978487,156,2584.0,114.7,100.0,120,123,128,110,0.952,3,3597,4,0.67,0.1,0.0,FLYING,weather
VIXEN-001,Vixen,2025-10-28 06:13:30.978487,157,3443.3,119.1,99.8,119,115,115,128,0.874,4,1992,50,0.97,0.52,0.0,FLYING,navigation
DONNER-001,Donner,2025-10-28 06:18:30.978487,170,4646.4,88.9,101.2,112,121,117,129,0.755,7,1691,10,0.6,0.73,0.0,FLYING,navigation
VIXEN-001,Vixen,2025-10-28 06:22:30.978487,149,1042.4,103.2,100.4,110,128,111,130,0.763,4,2231,29,0.58,0.69,0.0,FLYING,navigation
PRANCER-001,Prancer,2025-10-28 06:25:30.978487,160,2955.6,110.5,99.3,111,119,115,130,0.807,3,2640,39,0.64,0.11,0.0,FLYING,endurance
BLITZEN-001,Blitzen,2025-10-28 06:29:30.978487,176,4245.7,76.1,98.9,116,119,117,128,0.842,8,1078,17,0.52,0.17,0.0,FLYING,weather
CUPID-001,Cupid,2025-10-28 06:31:30.978487,75,0.0,0.0,100.2,117,120,124,116,0.807,6,0,32,0.37,0.18,0.0,RESTING,endurance
VIXEN-001,Vixen,2025-10-28 06:35:30.978487,67,0.0,0.0,100.5,116,111,115,117,0.847,4,0,6,0.89,0.12,0.0,RESTING,formation
DASHER-001,Dasher,2025-10-28 06:38:30.978487,169,3154.9,71.5,98.6,117,117,121,111,0.825,1,1297,25,0.33,0.2,0.0,FLYING,speed
DANCER-001,Dancer,2025-10-28 06:41:30.978487,162,2949.9,65.4,99.3,125,111,128,118,0.896,2,3860,3,0.49,0.12,0.0,FLYING,navigation
DONNER-001,Donner,2025-10-28 06:44:30.978487,163,1314.8,97.2,101.3,112,114,120,117,0.867,7,4328,2,0.96,0.62,0.0,FLYING,endurance
DANCER-001,Dancer,2025-10-28 06:49:30.978487,162,4289.2,104.0,101.6,121,117,119,129,0.971,2,4815,48,0.98,0.49,0.0,FLYING,formation
CUPID-001,Cupid,2025-10-28 06:50:30.978487,171,4433.3,78.8,101.8,122,123,117,115,0.971,6,3587,41,0.39,0.22,0.0,FLYING,speed
DONNER-001,Donner,2025-10-28 06:51:30.978487,73,0.0,0.0,98.5,112,127,121,123,0.805,7,0,8,0.31,0.62,0.0,RESTING,formation
DANCER-001,Dancer,2025-10-28 06:55:30.978487,178,2156.6,63.3,100.2,122,126,121,130,0.847,2,2824,29,0.91,0.24,0.0,FLYING,speed
DASHER-001,Dasher,2025-10-28 06:59:30.978487,177,3020.7,104.7,98.2,111,112,119,123,0.919,1,4479,3,0.81,0.48,0.0,FLYING,formation
RUDOLPH-001,Rudolph,2025-10-28 07:04:30.978487,165,1392.7,95.6,100.6,122,117,127,126,0.776,9,4960,32,0.63,0.43,80.8,FLYING,navigation
RUDOLPH-001,Rudolph,2025-10-28 07:05:30.978487,162,2412.9,85.2,100.5,128,122,120,122,0.925,9,3196,48,0.41,0.38,91.9,FLYING,weather
DASHER-001,Dasher,2025-10-28 07:06:30.978487,140,1624.3,89.3,100.9,127,113,119,124,0.785,1,1791,29,0.45,0.34,0.0,FLYING,endurance
RUDOLPH-001,Rudolph,2025-10-28 07:10:30.978487,84,0.0,0.0,98.1,127,117,111,122,0.889,9,0,33,0.83,0.47,94.5,RESTING,weather
DANCER-001,Dancer,2025-10-28 07:13:30.978487,175,2386.7,77.0,98.8,124,112,118,122,0.861,2,3311,2,0.96,0.3,0.0,FLYING,weather
BLITZEN-001,Blitzen,2025-10-28 07:17:30.978487,171,4473.6,80.3,101.6,112,123,119,121,0.849,8,2438,42,0.73,0.29,0.0,FLYING,formation
COMET-001,Comet,2025-10-28 07:19:30.978487,84,0.0,0.0,98.4,111,130,130,124,0.798,5,0,9,0.31,0.03,0.0,RESTING,navigation
CUPID-001,Cupid,2025-10-28 07:24:30.978487,170,4033.7,72.8,100.8,125,117,110,116,0.773,6,3028,44,0.69,0.09,0.0,FLYING,speed
DANCER-001,Dancer,2025-10-28 07:28:30.978487,140,3190.0,100.4,101.4,114,118,111,114,0.969,2,4912,18,0.54,0.02,0.0,FLYING,endurance
COMET-001,Comet,2025-10-28 07:31:30.978487,142,1125.4,119.6,100.7,128,127,116,128,0.945,5,2644,40,0.62,0.42,0.0,FLYING,formation
COMET-001,Comet,2025-10-28 07:33:30.978487,158,2566.9,60.8,99.0,117,111,110,110,0.883,5,2192,14,0.52,0.49,0.0,FLYING,weather
DASHER-001,Dasher,2025-10-28 07:35:30.978487,168,4894.6,76.7,102.0,128,130,123,120,0.978,1,2692,48,0.57,0.41,0.0,FLYING,formation
CUPID-001,Cupid,2025-10-28 07:37:30.978487,79,0.0,0.0,101.2,115,114,120,114,0.854,6,0,20,0.74,0.04,0.0,RESTING,speed
VIXEN-001,Vixen,2025-10-28 07:39:30.978487,67,0.0,0.0,101.6,119,111,121,122,0.921,4,0,28,0.9,0.78,0.0,RESTING,endurance
CUPID-001,Cupid,2025-10-28 07:41:30.978487,71,0.0,0.0,100.1,111,118,113,126,0.946,6,0,10,0.84,0.41,0.0,RESTING,endurance
DANCER-001,Dancer,2025-10-28 07:44:30.978487,147,2725.4,102.6,101.4,116,128,114,125,0.871,2,2203,49,0.49,0.51,0.0,FLYING,endurance
RUDOLPH-001,Rudolph,2025-10-28 07:49:30.978487,165,1774.8,65.0,100.4,127,119,119,119,0.786,9,1592,10,0.86,0.21,82.8,FLYING,weather
COMET-001,Comet,2025-10-28 07:51:30.978487,144,4345.6,71.5,99.0,124,117,124,112,0.819,5,1170,14,0.96,0.67,0.0,FLYING,endurance
DASHER-001,Dasher,2025-10-28 07:56:30.978487,177,2521.0,82.8,101.2,118,113,129,117,0.904,1,2674,0,0.57,0.02,0.0,FLYING,formation
RUDOLPH-001,Rudolph,2025-10-28 07:57:30.978487,179,3977.4,109.8,98.5,120,122,129,114,0.954,9,3974,31,0.59,0.44,96.3,FLYING,speed
DANCER-001,Dancer,2025-10-28 08:00:30.978487,145,1881.8,64.7,98.8,112,126,113,113,0.967,2,4501,35,0.74,0.25,0.0,FLYING,navigation
VIXEN-001,Vixen,2025-10-28 08:01:30.978487,80,0.0,0.0,98.5,128,110,119,119,0.854,4,0,32,0.55,0.0,0.0,RESTING,navigation
DONNER-001,Donner,2025-10-28 08:02:30.978487,169,2183.6,109.1,100.1,112,110,116,113,0.81,7,4306,22,0.83,0.31,0.0,FLYING,navigation
PRANCER-001,Prancer,2025-10-28 08:06:30.978487,170,1609.9,79.7,100.4,111,124,118,110,0.801,3,4513,28,0.49,0.49,0.0,FLYING,weather
RUDOLPH-001,Rudolph,2025-10-28 08:11:30.978487,154,3417.1,73.8,99.6,129,119,112,115,0.938,9,2656,19,0.35,0.67,92.2,FLYING,endurance
PRANCER-001,Prancer,2025-10-28 08:13:30.978487,144,4236.3,81.0,100.8,127,111,121,125,0.963,3,2624,15,0.36,0.67,0.0,FLYING,endurance
RUDOLPH-001,Rudolph,2025-10-28 08:14:30.978487,150,3576.0,77.7,99.3,122,111,122,119,0.755,9,2150,28,0.5,0.42,95.7,FLYING,formation
COMET-001,Comet,2025-10-28 08:19:30.978487,177,2514.3,98.1,101.3,128,118,126,118,0.869,5,2914,0,0.93,0.2,0.0,FLYING,endurance
DASHER-001,Dasher,2025-10-28 08:20:30.978487,144,2824.0,88.1,99.8,117,130,125,120,0.882,1,2269,38,0.44,0.16,0.0,FLYING,endurance
RUDOLPH-001,Rudolph,2025-10-28 08:24:30.978487,62,0.0,0.0,99.8,128,123,111,111,0.814,9,0,1,0.42,0.07,98.6,RESTING,navigation
DANCER-001,Dancer,2025-10-28 08:27:30.978487,177,4240.6,80.1,99.7,118,117,117,117,0.903,2,3125,19,0.76,0.58,0.0,FLYING,navigation
PRANCER-001,Prancer,2025-10-28 08:30:30.978487,63,0.0,0.0,99.9,110,116,117,121,0.806,3,0,0,0.91,0.61,0.0,RESTING,navigation
PRANCER-001,Prancer,2025-10-28 08:35:30.978487,164,2616.9,80.9,100.9,129,125,130,124,0.804,3,2861,13,0.97,0.7,0.0,FLYING,formation
COMET-001,Comet,2025-10-28 08:37:30.978487,152,3870.6,69.1,101.2,127,121,126,122,0.947,5,4972,42,0.47,0.5,0.0,FLYING,formation
RUDOLPH-001,Rudolph,2025-10-28 08:41:30.978487,155,1370.0,102.1,99.1,116,113,125,129,0.84,9,4838,2,0.6,0.29,99.8,FLYING,weather
