event_id,timestamp,child_id,event_type,source_system,event_description,witness_verified,impact_score,nice_score_delta,running_score,percentile_rank,gift_tier_recommendation,special_badge,location_country,age_group,privacy_consent,data_quality_score
EVT_2025_0000000255,2025-11-11 10:32:02.038635,CH_ST_72429,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,False,2.0,2.0,52.0,60.6,BASIC,,Belgium,12-14,True,0.78
EVT_2025_0000000210,2025-11-11 10:45:24.114452,CH_ER_93228,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,True,1.6,1.6,51.6,54.8,BASIC,,Dominican Republic,12-14,True,0.77
EVT_2025_0000000027,2025-11-11 10:58:30.083097,CH_VA_54345,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,False,5.0,5.0,55.0,93.2,BASIC,KINDNESS_STAR,Azerbaijan,12-14,True,0.75
EVT_2025_0000000405,2025-11-11 11:25:37.367595,CH_SB_41526,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,0.8,0.8,50.8,73.9,BASIC,,Finland,12-14,True,0.91
EVT_2025_0000000092,2025-11-11 11:33:03.651315,CH_CG_58580,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,3.6,3.6,53.6,10.2,BASIC,KINDNESS_STAR,Lebanon,3-5,True,0.89
EVT_2025_0000000748,2025-11-11 15:18:14.595448,CH_KI_76243,TANTRUM,TEACHER_REPORT,tantrum observed,True,1.1,-1.1,48.9,36.9,BASIC,,Namibia,9-11,True,0.72
EVT_2025_0000000073,2025-11-11 16:29:57.631698,CH_BS_15753,HELPING_OTHERS,SMART_TOY_TELEMETRY,helping others observed,True,3.8,3.8,53.8,4.1,BASIC,,Cook Islands,12-14,True,0.83
EVT_2025_0000000240,2025-11-11 17:48:02.300071,CH_SI_18541,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,2.7,2.7,52.7,12.1,BASIC,,Cyprus,3-5,True,0.94
EVT_2025_0000000890,2025-11-11 18:45:23.709553,CH_MG_76274,TANTRUM,ELF_SURVEILLANCE,tantrum observed,True,2.6,-2.6,47.4,67.0,BASIC,,Saudi Arabia,3-5,True,0.83
EVT_2025_0000000657,2025-11-11 18:48:05.916038,CH_SR_16551,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,False,0.7,0.7,50.7,19.5,BASIC,,Korea,12-14,True,0.97
EVT_2025_0000000400,2025-11-11 19:09:04.888633,CH_TO_54250,HELPING_OTHERS,TEACHER_REPORT,helping others observed,True,4.0,4.0,54.0,34.6,BASIC,,Timor-Leste,9-11,True,0.78
EVT_2025_0000000858,2025-11-11 19:23:01.357053,CH_SB_59261,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,3.2,3.2,53.2,60.9,BASIC,KINDNESS_STAR,Ghana,6-8,True,0.97
EVT_2025_0000000429,2025-11-11 21:03:05.030867,CH_SO_84803,SHARING,ELF_SURVEILLANCE,sharing observed,False,1.4,1.4,51.4,71.0,BASIC,,Bhutan,3-5,True,0.82
EVT_2025_0000000449,2025-11-11 21:17:04.176761,CH_WS_65047,LYING,SMART_TOY_TELEMETRY,lying observed,False,2.9,-2.9,47.1,14.2,BASIC,,Canada,12-14,True,0.72
EVT_2025_0000000936,2025-11-11 21:31:54.385475,CH_SZ_40394,LYING,ELF_SURVEILLANCE,lying observed,True,3.9,-3.9,46.1,48.8,BASIC,,Costa Rica,3-5,True,0.77
EVT_2025_0000000032,2025-11-11 22:06:27.637393,CH_FM_40069,SHARING,ELF_SURVEILLANCE,sharing observed,False,2.2,2.2,52.2,65.0,BASIC,,Barbados,9-11,True,0.96
EVT_2025_0000000056,2025-11-11 22:50:55.650313,CH_TD_77323,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,2.5,2.5,52.5,86.8,BASIC,,Bolivia,3-5,True,0.81
EVT_2025_0000000665,2025-11-11 22:57:26.081347,CH_GD_95855,SHARING,MALL_SANTA_NETWORK,sharing observed,True,1.1,1.1,51.1,9.3,BASIC,,Bermuda,3-5,True,0.77
EVT_2025_0000000363,2025-11-11 23:18:44.269825,CH_FJ_60174,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,1.7,1.7,51.7,25.9,BASIC,,Solomon Islands,3-5,True,0.76
EVT_2025_0000000156,2025-11-12 00:20:59.802852,CH_TR_21438,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,2.5,2.5,52.5,14.4,BASIC,,Liechtenstein,12-14,True,0.83
EVT_2025_0000000706,2025-11-12 02:15:55.941362,CH_PK_94687,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,False,0.7,0.7,50.7,33.1,BASIC,,Madagascar,6-8,True,0.71
EVT_2025_0000000849,2025-11-12 02:45:38.939481,CH_KP_12548,SHARING,SMART_TOY_TELEMETRY,sharing observed,False,2.5,2.5,52.5,92.0,BASIC,,Sri Lanka,3-5,True,0.73
EVT_2025_0000000958,2025-11-12 03:15:25.598736,CH_BS_19425,CHORES_DONE,PARENT_PORTAL,chores done observed,True,1.2,1.2,51.2,90.5,BASIC,,British Indian Ocean Territory (Chagos Archipelago),3-5,True,0.92
EVT_2025_0000000988,2025-11-12 04:08:45.408397,CH_PL_98853,TANTRUM,PARENT_PORTAL,tantrum observed,True,2.0,-2.0,48.0,37.9,BASIC,,Italy,6-8,True,0.81
EVT_2025_0000000461,2025-11-12 04:20:01.626983,CH_MG_40487,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,3.6,3.6,53.6,32.5,BASIC,KINDNESS_STAR,Namibia,9-11,True,0.79
EVT_2025_0000000618,2025-11-12 04:26:40.367567,CH_MD_46344,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,4.5,4.5,54.5,60.5,BASIC,KINDNESS_STAR,Iceland,9-11,True,0.89
EVT_2025_0000000810,2025-11-12 05:38:48.413766,CH_JM_24539,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,1.9,1.9,51.9,68.4,BASIC,,Israel,6-8,True,0.72
EVT_2025_0000000067,2025-11-12 06:02:46.846300,CH_FR_44521,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,0.6,0.6,50.6,62.2,BASIC,,Morocco,9-11,True,0.7
EVT_2025_0000000800,2025-11-12 06:17:25.332254,CH_LS_69728,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.7,1.7,51.7,17.5,BASIC,,Antarctica (the territory South of 60 deg S),3-5,True,0.95
EVT_2025_0000000095,2025-11-12 07:08:41.041547,CH_CV_78962,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,4.5,4.5,54.5,81.2,BASIC,KINDNESS_STAR,Togo,12-14,True,0.92
EVT_2025_0000000174,2025-11-12 08:51:47.919536,CH_FI_65595,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,True,1.1,1.1,51.1,57.2,BASIC,,Albania,12-14,True,0.85
EVT_2025_0000000045,2025-11-12 09:43:28.859759,CH_AT_19309,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,True,1.5,1.5,51.5,47.0,BASIC,,Eritrea,6-8,True,0.76
EVT_2025_0000000080,2025-11-12 10:01:55.695684,CH_GH_80031,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,0.7,0.7,50.7,77.3,BASIC,,Guinea,9-11,True,0.99
EVT_2025_0000000104,2025-11-12 11:07:24.567540,CH_SC_48679,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,False,3.6,3.6,53.6,3.1,BASIC,KINDNESS_STAR,Nigeria,3-5,True,0.79
EVT_2025_0000000075,2025-11-12 11:38:49.642053,CH_BD_50879,TANTRUM,MALL_SANTA_NETWORK,tantrum observed,True,1.8,-1.8,48.2,71.8,BASIC,,Congo,3-5,True,1.0
EVT_2025_0000000411,2025-11-12 11:47:46.589619,CH_BN_22903,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,1.3,1.3,51.3,6.3,BASIC,,Guadeloupe,9-11,True,0.82
EVT_2025_0000000743,2025-11-12 11:53:10.371051,CH_IS_88561,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,3.6,3.6,53.6,55.4,BASIC,KINDNESS_STAR,Tanzania,6-8,True,0.86
EVT_2025_0000000593,2025-11-12 15:38:00.517737,CH_PE_42577,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,3.6,3.6,53.6,68.4,BASIC,KINDNESS_STAR,Mauritius,6-8,True,0.94
EVT_2025_0000000912,2025-11-12 15:52:51.638515,CH_RU_70419,CHORES_DONE,TEACHER_REPORT,chores done observed,True,1.9,1.9,51.9,54.4,BASIC,,Sri Lanka,9-11,True,1.0
EVT_2025_0000000772,2025-11-12 16:14:34.371659,CH_GA_83524,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,0.6,0.6,50.6,59.0,BASIC,,Morocco,9-11,True,0.93
EVT_2025_0000000793,2025-11-12 16:16:13.344515,CH_GT_89502,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,1.9,1.9,51.9,70.2,BASIC,,Burundi,12-14,True,0.74
EVT_2025_0000000306,2025-11-12 16:35:46.298734,CH_PG_43457,LYING,MALL_SANTA_NETWORK,lying observed,True,2.6,-2.6,47.4,70.2,BASIC,,Bhutan,3-5,True,0.98
EVT_2025_0000000715,2025-11-12 17:37:56.648773,CH_PW_95382,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,3.3,3.3,53.3,31.1,BASIC,KINDNESS_STAR,Cuba,9-11,True,0.89
EVT_2025_0000000938,2025-11-12 18:54:25.235678,CH_NE_18086,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,3.0,3.0,53.0,13.0,BASIC,,Sierra Leone,3-5,True,0.78
EVT_2025_0000000175,2025-11-12 18:56:01.111980,CH_GQ_29967,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,3.5,3.5,53.5,63.5,BASIC,KINDNESS_STAR,Saint Vincent and the Grenadines,12-14,True,0.93
EVT_2025_0000000763,2025-11-12 19:24:07.644722,CH_ZW_56110,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,1.3,1.3,51.3,37.4,BASIC,,Cape Verde,9-11,True,0.99
EVT_2025_0000000617,2025-11-12 20:06:27.368730,CH_VU_13212,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,True,1.5,1.5,51.5,73.8,BASIC,,Macao,3-5,True,0.95
EVT_2025_0000000446,2025-11-12 20:22:37.808590,CH_BO_10053,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,2.4,2.4,52.4,67.6,BASIC,,Cape Verde,3-5,True,0.88
EVT_2025_0000000950,2025-11-12 21:52:06.933985,CH_BJ_49000,HELPING_OTHERS,ELF_SURVEILLANCE,helping others observed,True,4.0,4.0,54.0,87.5,BASIC,,Ghana,12-14,True,0.8
EVT_2025_0000000211,2025-11-12 22:11:08.394696,CH_KZ_92811,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,1.2,1.2,51.2,38.3,BASIC,,Lesotho,9-11,True,0.98
EVT_2025_0000000664,2025-11-13 00:20:06.132884,CH_BY_87977,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,False,1.0,1.0,51.0,58.6,BASIC,,Papua New Guinea,12-14,True,0.9
EVT_2025_0000000959,2025-11-13 00:42:20.916791,CH_NI_64348,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,1.5,1.5,51.5,17.7,BASIC,,Mongolia,9-11,True,0.76
EVT_2025_0000000191,2025-11-13 01:10:14.178790,CH_SM_74154,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,True,0.5,0.5,50.5,58.2,BASIC,,San Marino,12-14,True,0.93
EVT_2025_0000000281,2025-11-13 02:18:38.277617,CH_AG_25744,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,3.8,3.8,53.8,68.4,BASIC,KINDNESS_STAR,Martinique,9-11,True,0.7
EVT_2025_0000000320,2025-11-13 02:32:26.137124,CH_SI_65047,HELPING_OTHERS,ELF_SURVEILLANCE,helping others observed,True,2.0,2.0,52.0,72.7,BASIC,,Mongolia,6-8,True,0.99
EVT_2025_0000000921,2025-11-13 03:27:55.114387,CH_LR_41015,HELPING_OTHERS,SMART_TOY_TELEMETRY,helping others observed,True,2.2,2.2,52.2,27.9,BASIC,,Ireland,12-14,True,0.72
EVT_2025_0000000054,2025-11-13 04:12:48.285631,CH_KP_84857,CHORES_DONE,SMART_TOY_TELEMETRY,chores done observed,False,1.2,1.2,51.2,31.6,BASIC,,Congo,3-5,True,0.73
EVT_2025_0000000202,2025-11-13 05:45:27.184087,CH_FM_47548,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,True,0.7,0.7,50.7,15.4,BASIC,,Honduras,9-11,True,0.85
EVT_2025_0000000749,2025-11-13 06:03:35.970150,CH_IL_45199,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,True,1.2,1.2,51.2,7.9,BASIC,,Bouvet Island (Bouvetoya),9-11,True,0.82
EVT_2025_0000000979,2025-11-13 07:00:26.245357,CH_NL_18564,CHORES_DONE,SMART_TOY_TELEMETRY,chores done observed,False,0.5,0.5,50.5,42.2,BASIC,,Senegal,9-11,True,0.79
EVT_2025_0000000340,2025-11-13 07:25:02.108751,CH_HU_66948,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,True,1.7,1.7,51.7,54.4,BASIC,,Papua New Guinea,9-11,True,0.76
EVT_2025_0000000565,2025-11-13 08:18:25.541301,CH_PH_61733,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,0.8,0.8,50.8,80.1,BASIC,,Montenegro,12-14,True,0.98
EVT_2025_0000000335,2025-11-13 11:47:07.811467,CH_JM_89521,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,1.5,1.5,51.5,99.8,BASIC,,South Africa,3-5,True,0.97
EVT_2025_0000000143,2025-11-13 12:22:49.362301,CH_GQ_54170,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,True,0.6,0.6,50.6,21.4,BASIC,,Niue,12-14,True,0.97
EVT_2025_0000000881,2025-11-13 12:44:30.985700,CH_CI_13326,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,True,0.8,0.8,50.8,61.5,BASIC,,Australia,12-14,True,0.8
EVT_2025_0000000179,2025-11-13 12:54:31.167595,CH_CD_13871,LYING,ELF_SURVEILLANCE,lying observed,False,3.4,-3.4,46.6,41.0,BASIC,,Trinidad and Tobago,9-11,True,0.75
EVT_2025_0000000898,2025-11-13 13:25:32.508012,CH_DJ_26486,SHARING,PARENT_PORTAL,sharing observed,False,2.6,2.6,52.6,56.3,BASIC,,Albania,9-11,True,0.82
EVT_2025_0000000319,2025-11-13 13:52:21.206905,CH_TD_42623,HELPING_OTHERS,MALL_SANTA_NETWORK,helping others observed,True,2.7,2.7,52.7,49.5,BASIC,,Korea,9-11,True,0.94
EVT_2025_0000000465,2025-11-13 14:13:02.304004,CH_EE_19959,CHORES_DONE,SMART_TOY_TELEMETRY,chores done observed,True,1.6,1.6,51.6,97.2,BASIC,,Anguilla,9-11,True,0.82
EVT_2025_0000000424,2025-11-13 14:16:22.208274,CH_SR_60978,LYING,MALL_SANTA_NETWORK,lying observed,True,3.9,-3.9,46.1,93.1,BASIC,,Jersey,12-14,True,0.91
EVT_2025_0000000167,2025-11-13 15:00:15.007025,CH_SO_93704,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,False,1.7,1.7,51.7,86.2,BASIC,,Nauru,6-8,True,0.98
EVT_2025_0000000232,2025-11-13 15:02:43.516388,CH_US_24191,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,2.0,2.0,52.0,59.8,BASIC,,Norway,3-5,True,0.74
EVT_2025_0000000030,2025-11-13 15:13:22.444258,CH_VN_53952,HELPING_OTHERS,TEACHER_REPORT,helping others observed,True,3.5,3.5,53.5,17.9,BASIC,,Algeria,3-5,True,0.81
EVT_2025_0000000344,2025-11-13 15:46:16.213115,CH_BF_15922,HELPING_OTHERS,PARENT_PORTAL,helping others observed,True,3.4,3.4,53.4,57.8,BASIC,,Brunei Darussalam,3-5,True,0.87
EVT_2025_0000000569,2025-11-13 16:39:23.528650,CH_BF_15136,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,True,1.0,1.0,51.0,56.2,BASIC,,Saint Martin,6-8,True,0.98
EVT_2025_0000000843,2025-11-13 17:06:00.519791,CH_TM_25802,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,True,0.8,0.8,50.8,39.0,BASIC,,Eritrea,6-8,True,0.86
EVT_2025_0000000521,2025-11-13 17:06:21.666631,CH_AZ_71459,SHARING,ELF_SURVEILLANCE,sharing observed,False,2.2,2.2,52.2,23.8,BASIC,,Nicaragua,3-5,True,0.81
EVT_2025_0000000649,2025-11-13 17:21:20.870302,CH_IN_10512,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,1.7,1.7,51.7,20.4,BASIC,,Peru,9-11,True,0.9
EVT_2025_0000000782,2025-11-13 17:42:47.004470,CH_CD_23281,SHARING,MALL_SANTA_NETWORK,sharing observed,True,1.5,1.5,51.5,70.9,BASIC,,Dominican Republic,3-5,True,0.99
EVT_2025_0000000108,2025-11-13 18:33:41.119861,CH_GB_11100,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,3.7,3.7,53.7,74.1,BASIC,KINDNESS_STAR,Paraguay,6-8,True,0.88
EVT_2025_0000000346,2025-11-13 20:32:32.064026,CH_BB_78341,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,False,2.0,2.0,52.0,26.9,BASIC,,Madagascar,9-11,True,0.93
EVT_2025_0000000523,2025-11-13 21:17:05.145854,CH_DZ_48754,SHARING,ELF_SURVEILLANCE,sharing observed,True,2.5,2.5,52.5,57.6,BASIC,,Ukraine,9-11,True,0.99
EVT_2025_0000000691,2025-11-13 23:14:58.094296,CH_RW_44505,SHARING,MALL_SANTA_NETWORK,sharing observed,False,1.9,1.9,51.9,87.1,BASIC,,Jersey,6-8,True,0.94
EVT_2025_0000000372,2025-11-14 00:12:44.783337,CH_NG_66782,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,1.6,1.6,51.6,5.0,BASIC,,Anguilla,9-11,True,0.78
EVT_2025_0000000248,2025-11-14 00:32:29.318371,CH_AM_50350,SHARING,PARENT_PORTAL,sharing observed,True,2.2,2.2,52.2,64.5,BASIC,,Falkland Islands (Malvinas),3-5,True,0.91
EVT_2025_0000000212,2025-11-14 00:42:02.071424,CH_TW_88227,SHARING,PARENT_PORTAL,sharing observed,True,2.3,2.3,52.3,18.5,BASIC,,Oman,9-11,True,0.72
EVT_2025_0000000878,2025-11-14 00:51:51.252649,CH_IR_81234,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,2.7,2.7,52.7,62.5,BASIC,,Indonesia,9-11,True,0.7
EVT_2025_0000000311,2025-11-14 01:56:00.616102,CH_NR_83700,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,0.7,0.7,50.7,28.6,BASIC,,Sri Lanka,12-14,True,0.8
EVT_2025_0000000375,2025-11-14 02:15:57.810285,CH_MY_26432,SHARING,ELF_SURVEILLANCE,sharing observed,True,2.2,2.2,52.2,92.9,BASIC,,Liberia,9-11,True,0.75
EVT_2025_0000000842,2025-11-14 03:07:42.526602,CH_SO_58802,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,3.7,3.7,53.7,96.0,BASIC,KINDNESS_STAR,Saudi Arabia,6-8,True,0.77
EVT_2025_0000000222,2025-11-14 03:48:32.113032,CH_JP_78602,SHARING,PARENT_PORTAL,sharing observed,True,1.0,1.0,51.0,68.0,BASIC,,United States Minor Outlying Islands,9-11,True,0.95
EVT_2025_0000000730,2025-11-14 04:09:08.271764,CH_NZ_67109,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.9,1.9,51.9,22.1,BASIC,,El Salvador,9-11,True,0.99
EVT_2025_0000000547,2025-11-14 05:31:10.906747,CH_TV_95392,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,1.1,1.1,51.1,85.4,BASIC,,Namibia,3-5,True,0.86
EVT_2025_0000000632,2025-11-14 06:10:55.085723,CH_IS_21804,CHORES_DONE,PARENT_PORTAL,chores done observed,True,1.1,1.1,51.1,61.4,BASIC,,Indonesia,6-8,True,0.72
EVT_2025_0000000980,2025-11-14 06:30:08.018576,CH_SR_74219,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,3.7,3.7,53.7,33.8,BASIC,KINDNESS_STAR,United Arab Emirates,9-11,True,1.0
EVT_2025_0000000271,2025-11-14 07:39:39.883930,CH_SV_80297,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,0.9,0.9,50.9,24.3,BASIC,,Indonesia,12-14,True,0.77
EVT_2025_0000000756,2025-11-14 07:44:55.890270,CH_KR_12410,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,True,1.4,1.4,51.4,33.4,BASIC,,Palau,9-11,True,0.87
EVT_2025_0000000769,2025-11-14 10:12:14.009628,CH_CO_12341,SHARING,TEACHER_REPORT,sharing observed,True,1.3,1.3,51.3,89.7,BASIC,,Comoros,3-5,True,0.96
EVT_2025_0000000533,2025-11-14 10:50:18.118267,CH_TN_40806,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,1.0,1.0,51.0,53.3,BASIC,,Nigeria,9-11,True,0.83
EVT_2025_0000000286,2025-11-14 11:01:23.121855,CH_DJ_66621,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,False,3.2,3.2,53.2,43.2,BASIC,KINDNESS_STAR,Madagascar,3-5,True,0.9
EVT_2025_0000000008,2025-11-14 11:06:48.675394,CH_AD_70233,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,False,2.5,2.5,52.5,65.1,BASIC,,Panama,3-5,True,0.9
EVT_2025_0000000284,2025-11-14 11:22:45.360823,CH_LT_76425,LYING,TEACHER_REPORT,lying observed,False,2.5,-2.5,47.5,13.3,BASIC,,Greenland,3-5,True,0.88
EVT_2025_0000000592,2025-11-14 11:43:10.711120,CH_JP_62774,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,False,4.0,4.0,54.0,97.3,BASIC,KINDNESS_STAR,Guam,6-8,True,0.74
EVT_2025_0000000107,2025-11-14 11:53:08.993104,CH_QA_26784,HELPING_OTHERS,PARENT_PORTAL,helping others observed,True,2.9,2.9,52.9,22.3,BASIC,,Burundi,9-11,True,0.94
EVT_2025_0000000224,2025-11-14 12:28:51.160264,CH_CD_87175,HELPING_OTHERS,SMART_TOY_TELEMETRY,helping others observed,False,2.9,2.9,52.9,70.0,BASIC,,Kiribati,9-11,True,0.89
EVT_2025_0000000984,2025-11-14 12:32:15.745343,CH_JM_68450,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,False,2.6,2.6,52.6,23.8,BASIC,,Nicaragua,9-11,True,0.85
EVT_2025_0000000675,2025-11-14 13:01:41.258073,CH_AT_73847,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,False,1.5,1.5,51.5,45.6,BASIC,,Trinidad and Tobago,3-5,True,0.8
EVT_2025_0000000604,2025-11-14 13:15:49.707488,CH_BB_58783,LYING,ELF_SURVEILLANCE,lying observed,False,3.2,-3.2,46.8,68.0,BASIC,,Maldives,3-5,True,0.85
EVT_2025_0000000679,2025-11-14 14:08:29.655699,CH_DJ_38304,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,False,4.9,4.9,54.9,47.6,BASIC,KINDNESS_STAR,French Southern Territories,6-8,True,0.82
EVT_2025_0000000942,2025-11-14 14:29:43.907086,CH_PS_56077,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,2.9,2.9,52.9,47.3,BASIC,,New Caledonia,9-11,True,0.91
EVT_2025_0000000171,2025-11-14 14:46:33.662990,CH_PY_22476,HELPING_OTHERS,TEACHER_REPORT,helping others observed,False,2.4,2.4,52.4,56.7,BASIC,,Tunisia,9-11,True,0.84
EVT_2025_0000000631,2025-11-14 15:15:14.229577,CH_NG_93057,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,2.1,2.1,52.1,11.2,BASIC,,Cote d'Ivoire,12-14,True,0.9
EVT_2025_0000000579,2025-11-14 15:45:35.635157,CH_LC_44939,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,3.6,3.6,53.6,32.9,BASIC,KINDNESS_STAR,Western Sahara,3-5,True,0.86
EVT_2025_0000000978,2025-11-14 16:12:16.694341,CH_FI_45521,SHARING,SMART_TOY_TELEMETRY,sharing observed,False,2.9,2.9,52.9,44.6,BASIC,,Gibraltar,9-11,True,0.89
EVT_2025_0000000433,2025-11-14 16:18:48.043343,CH_CV_85492,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,2.4,2.4,52.4,92.3,BASIC,,Singapore,3-5,True,0.94
EVT_2025_0000000575,2025-11-14 16:35:17.544112,CH_IQ_18696,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,False,1.5,1.5,51.5,7.2,BASIC,,Rwanda,3-5,True,0.96
EVT_2025_0000000276,2025-11-14 17:17:30.842743,CH_YE_80450,HELPING_OTHERS,PARENT_PORTAL,helping others observed,True,3.3,3.3,53.3,66.2,BASIC,,Morocco,3-5,True,0.89
EVT_2025_0000000439,2025-11-14 18:39:16.104182,CH_NP_54442,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,2.8,2.8,52.8,71.4,BASIC,,Russian Federation,6-8,True,0.76
EVT_2025_0000000875,2025-11-14 18:42:48.388398,CH_MT_98794,CHORES_DONE,TEACHER_REPORT,chores done observed,True,1.7,1.7,51.7,25.5,BASIC,,Andorra,3-5,True,0.84
EVT_2025_0000000976,2025-11-14 19:35:43.577476,CH_PH_31183,SHARING,ELF_SURVEILLANCE,sharing observed,True,2.0,2.0,52.0,13.8,BASIC,,Liberia,3-5,True,0.83
EVT_2025_0000000386,2025-11-14 20:23:17.335661,CH_SB_16025,HELPING_OTHERS,MALL_SANTA_NETWORK,helping others observed,True,3.0,3.0,53.0,2.5,BASIC,,Mayotte,3-5,True,0.94
EVT_2025_0000000754,2025-11-14 22:15:46.076402,CH_GT_75510,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,2.8,2.8,52.8,82.2,BASIC,,Cocos (Keeling) Islands,12-14,True,0.96
EVT_2025_0000000253,2025-11-14 22:47:58.975359,CH_LS_66723,TANTRUM,TEACHER_REPORT,tantrum observed,False,1.3,-1.3,48.7,35.5,BASIC,,Tunisia,3-5,True,0.95
EVT_2025_0000000425,2025-11-14 22:49:38.133183,CH_BN_62682,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,0.9,0.9,50.9,69.3,BASIC,,Cape Verde,6-8,True,0.94
EVT_2025_0000000495,2025-11-14 22:53:39.370797,CH_BR_20818,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,False,1.3,1.3,51.3,9.1,BASIC,,Senegal,9-11,True,0.88
EVT_2025_0000000558,2025-11-15 00:50:26.623821,CH_ER_71994,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,0.6,0.6,50.6,88.0,BASIC,,Ecuador,6-8,True,0.89
EVT_2025_0000000062,2025-11-15 01:19:06.608287,CH_CR_15199,TANTRUM,SMART_TOY_TELEMETRY,tantrum observed,True,2.8,-2.8,47.2,9.1,BASIC,,Luxembourg,12-14,True,0.77
