simulation_id,segment_id,timestamp,start_city,start_latitude,start_longitude,end_city,end_latitude,end_longitude,distance_km,households_count,chimneys_available,alternative_entries,optimal_arrival_hour,delivery_window_minutes,ms_per_household,weather_condition,weather_delay_minutes,fuel_stops_required,presents_weight_tons,optimization_algorithm,optimization_score,elf_support_teams,contingency_routes,real_time_tracking,carbon_offset_tons
SIM_2025_V6_000642,SEG_TOK_SÃO_0642,2025-11-19 09:30:29.937061,Tokyo,35.6762,139.6503,São Paulo,-23.5505,-46.6333,21697.0,8500000,5996667,2503333,20,132,2.6,LIGHT_SNOW,0,4,17000.0,DIJKSTRA,0.863,5,2,True,2.17
SIM_2025_V10_000476,SEG_SYD_PAR_0476,2025-11-19 09:31:50.668207,Sydney,-33.8688,151.2093,Paris,48.8566,2.3522,18903.0,4000000,3000057,999943,22,187,1.8,FOG,0,3,8000.0,A_STAR,0.862,12,2,True,1.89
SIM_2025_V6_000743,SEG_MOS_MUM_0743,2025-11-19 09:41:29.796265,Moscow,55.7558,37.6173,Mumbai,19.076,72.8777,5648.0,8800000,5757116,3042884,20,172,2.8,CLOUDY,20,1,17600.0,QUANTUM,0.846,11,3,True,0.56
SIM_2025_V6_000481,SEG_SYD_MUM_0481,2025-11-19 09:43:10.892447,Sydney,-33.8688,151.2093,Mumbai,19.076,72.8777,10495.0,6000000,4598520,1401480,23,130,1.9,LIGHT_SNOW,0,2,12000.0,A_STAR,0.838,6,2,True,1.05
SIM_2025_V1_000665,SEG_LON_SÃO_0665,2025-11-19 09:44:15.445536,London,51.5074,-0.1278,São Paulo,-23.5505,-46.6333,9801.0,7200000,4811482,2388518,23,164,2.6,FOG,0,1,14400.0,DIJKSTRA,0.943,20,3,True,0.98
SIM_2025_V1_000715,SEG_PAR_MOS_0715,2025-11-19 09:49:51.613722,Paris,48.8566,2.3522,Moscow,55.7558,37.6173,3989.0,6800000,4413431,2386569,22,147,2.6,FOG,0,0,13600.0,A_STAR,0.774,10,3,True,0.4
SIM_2025_V8_000541,SEG_TOR_MUM_0541,2025-11-19 09:54:15.900904,Toronto,43.6532,-79.3832,Mumbai,19.076,72.8777,17120.0,6300000,4937046,1362954,20,191,2.0,FOG,0,3,12600.0,DIJKSTRA,0.868,5,1,True,1.71
SIM_2025_V9_000418,SEG_PAR_NEW_0418,2025-11-19 10:15:18.173452,Paris,48.8566,2.3522,New York,40.7128,-74.006,8524.0,5200000,3489214,1710786,20,212,1.6,HEAVY_SNOW,0,1,10400.0,QUANTUM,0.85,7,3,True,0.85
SIM_2025_V1_000036,SEG_MOS_TOR_0036,2025-11-19 10:15:32.426669,Moscow,55.7558,37.6173,Toronto,43.6532,-79.3832,13056.0,6700000,4942491,1757509,23,140,2.0,RAIN,20,2,13400.0,QUANTUM,0.822,19,3,True,1.31
SIM_2025_V4_000067,SEG_TOR_SÃO_0067,2025-11-19 10:29:00.860574,Toronto,43.6532,-79.3832,São Paulo,-23.5505,-46.6333,8298.0,6100000,4406791,1693209,21,120,2.2,WIND,0,1,12200.0,GENETIC,0.928,19,1,True,0.83
SIM_2025_V8_000785,SEG_TOK_SYD_0785,2025-11-19 10:51:32.925393,Tokyo,35.6762,139.6503,Sydney,-33.8688,151.2093,7825.0,6300000,4020002,2279998,21,170,1.9,WIND,26,1,12600.0,GENETIC,0.865,6,3,True,0.78
SIM_2025_V10_000215,SEG_LON_NEW_0215,2025-11-19 11:00:29.619546,London,51.5074,-0.1278,New York,40.7128,-74.006,8288.0,6200000,3785323,2414677,23,225,2.3,RAIN,0,1,12400.0,QUANTUM,0.766,11,3,True,0.83
SIM_2025_V10_000483,SEG_LON_SYD_0483,2025-11-19 11:02:28.236457,London,51.5074,-0.1278,Sydney,-33.8688,151.2093,19287.0,5000000,3805340,1194660,23,195,2.9,FOG,0,3,10000.0,QUANTUM,0.92,7,3,True,1.93
SIM_2025_V8_000194,SEG_CAI_TOR_0194,2025-11-19 11:04:27.996980,Cairo,30.0444,31.2357,Toronto,43.6532,-79.3832,12371.0,5600000,4130984,1469016,21,174,2.4,LIGHT_SNOW,18,2,11200.0,DIJKSTRA,0.903,19,1,True,1.24
SIM_2025_V10_000710,SEG_CAI_MUM_0710,2025-11-19 11:08:23.122021,Cairo,30.0444,31.2357,Mumbai,19.076,72.8777,4780.0,7700000,4913194,2786806,23,197,2.1,FOG,6,0,15400.0,A_STAR,0.763,7,1,True,0.48
SIM_2025_V2_000801,SEG_SYD_SÃO_0801,2025-11-19 11:18:36.249312,Sydney,-33.8688,151.2093,São Paulo,-23.5505,-46.6333,21990.0,5800000,4561324,1238676,21,173,2.5,CLOUDY,21,4,11600.0,A_STAR,0.899,6,3,True,2.2
SIM_2025_V1_000019,SEG_MUM_PAR_0019,2025-11-19 11:22:35.802423,Mumbai,19.076,72.8777,Paris,48.8566,2.3522,8498.0,6400000,4484828,1915172,20,192,2.4,HEAVY_SNOW,0,1,12800.0,QUANTUM,0.888,13,3,True,0.85
SIM_2025_V7_000231,SEG_MUM_CAI_0231,2025-11-19 11:25:33.216498,Mumbai,19.076,72.8777,Cairo,30.0444,31.2357,4780.0,7700000,5062623,2637377,20,191,3.0,RAIN,0,0,15400.0,GENETIC,0.81,20,2,True,0.48
SIM_2025_V5_000974,SEG_NEW_LON_0974,2025-11-19 11:26:55.157436,New York,40.7128,-74.006,London,51.5074,-0.1278,8288.0,6200000,4195146,2004854,22,204,2.3,CLOUDY,0,1,12400.0,A_STAR,0.891,9,1,True,0.83
SIM_2025_V9_000039,SEG_LON_PAR_0039,2025-11-19 11:27:03.747565,London,51.5074,-0.1278,Paris,48.8566,2.3522,403.0,5400000,3870458,1529542,21,130,1.6,CLEAR,0,0,10800.0,DIJKSTRA,0.893,7,1,True,0.04
SIM_2025_V10_000061,SEG_CAI_NEW_0061,2025-11-19 11:45:41.201484,Cairo,30.0444,31.2357,New York,40.7128,-74.006,11742.0,6500000,4301699,2198301,23,145,1.9,LIGHT_SNOW,0,2,13000.0,A_STAR,0.954,19,2,True,1.17
SIM_2025_V1_000973,SEG_TOR_NEW_0973,2025-11-19 11:49:07.550520,Toronto,43.6532,-79.3832,New York,40.7128,-74.006,680.0,5100000,3203603,1896397,20,187,2.1,RAIN,0,0,10200.0,QUANTUM,0.828,7,3,True,0.07
SIM_2025_V5_000455,SEG_MOS_SYD_0455,2025-11-19 12:02:38.940503,Moscow,55.7558,37.6173,Sydney,-33.8688,151.2093,16061.0,6400000,4538369,1861631,21,146,3.0,RAIN,29,3,12800.0,QUANTUM,0.793,12,2,True,1.61
SIM_2025_V10_000379,SEG_LON_MOS_0379,2025-11-19 12:07:40.724742,London,51.5074,-0.1278,Moscow,55.7558,37.6173,4216.0,7800000,5452930,2347070,22,197,1.7,RAIN,0,0,15600.0,GENETIC,0.777,12,2,True,0.42
SIM_2025_V10_000022,SEG_SÃO_SYD_0022,2025-11-19 12:11:35.347722,São Paulo,-23.5505,-46.6333,Sydney,-33.8688,151.2093,21990.0,5800000,4494421,1305579,21,136,2.3,CLEAR,0,4,11600.0,QUANTUM,0.986,16,3,True,2.2
SIM_2025_V1_000373,SEG_TOR_SÃO_0373,2025-11-19 12:17:01.849733,Toronto,43.6532,-79.3832,São Paulo,-23.5505,-46.6333,8298.0,6100000,3676761,2423239,21,191,2.8,LIGHT_SNOW,0,1,12200.0,QUANTUM,0.969,17,2,True,0.83
SIM_2025_V5_000674,SEG_TOR_CAI_0674,2025-11-19 12:39:05.537325,Toronto,43.6532,-79.3832,Cairo,30.0444,31.2357,12371.0,5600000,3576799,2023201,22,173,2.5,CLEAR,0,2,11200.0,DIJKSTRA,0.919,14,3,True,1.24
SIM_2025_V4_000941,SEG_CAI_SYD_0941,2025-11-19 12:55:24.080585,Cairo,30.0444,31.2357,Sydney,-33.8688,151.2093,15089.0,5300000,3637659,1662341,21,234,3.3,CLOUDY,0,3,10600.0,GENETIC,0.912,16,2,True,1.51
SIM_2025_V1_000585,SEG_LON_CAI_0585,2025-11-19 12:59:39.090081,London,51.5074,-0.1278,Cairo,30.0444,31.2357,4218.0,6700000,4879104,1820896,21,162,2.8,RAIN,0,0,13400.0,QUANTUM,0.818,11,2,True,0.42
SIM_2025_V9_000016,SEG_SÃO_PAR_0016,2025-11-19 13:21:16.949109,São Paulo,-23.5505,-46.6333,Paris,48.8566,2.3522,9704.0,6200000,4917883,1282117,22,129,3.5,CLEAR,0,1,12400.0,GENETIC,0.887,6,2,True,0.97
SIM_2025_V2_000947,SEG_MUM_MOS_0947,2025-11-19 13:25:52.229450,Mumbai,19.076,72.8777,Moscow,55.7558,37.6173,5648.0,8800000,6503567,2296433,21,226,2.6,CLEAR,24,1,17600.0,GENETIC,0.931,16,3,True,0.56
SIM_2025_V9_000091,SEG_SÃO_MOS_0091,2025-11-19 13:25:59.911760,São Paulo,-23.5505,-46.6333,Moscow,55.7558,37.6173,12843.0,8600000,6613790,1986210,21,239,2.3,HEAVY_SNOW,0,2,17200.0,A_STAR,0.853,7,2,True,1.28
SIM_2025_V9_000332,SEG_PAR_SÃO_0332,2025-11-19 13:54:24.449297,Paris,48.8566,2.3522,São Paulo,-23.5505,-46.6333,9704.0,6200000,3750888,2449112,21,238,2.5,LIGHT_SNOW,0,1,12400.0,QUANTUM,0.874,8,3,True,0.97
SIM_2025_V2_000149,SEG_PAR_MUM_0149,2025-11-19 14:11:50.273443,Paris,48.8566,2.3522,Mumbai,19.076,72.8777,8498.0,6400000,5023145,1376855,21,129,2.4,LIGHT_SNOW,30,1,12800.0,A_STAR,0.966,14,1,True,0.85
SIM_2025_V3_000487,SEG_TOR_MUM_0487,2025-11-19 14:24:41.543525,Toronto,43.6532,-79.3832,Mumbai,19.076,72.8777,17120.0,6300000,4775700,1524300,23,153,3.1,HEAVY_SNOW,0,3,12600.0,GENETIC,0.972,18,3,True,1.71
SIM_2025_V2_000779,SEG_LON_TOK_0779,2025-11-19 14:27:15.038555,London,51.5074,-0.1278,Tokyo,35.6762,139.6503,15615.0,7700000,4914010,2785990,21,189,2.3,LIGHT_SNOW,0,3,15400.0,QUANTUM,0.984,12,3,True,1.56
SIM_2025_V6_000688,SEG_CAI_LON_0688,2025-11-19 14:50:17.992539,Cairo,30.0444,31.2357,London,51.5074,-0.1278,4218.0,6700000,4114463,2585537,20,191,1.8,HEAVY_SNOW,0,0,13400.0,A_STAR,0.824,15,2,True,0.42
SIM_2025_V3_000793,SEG_MUM_TOK_0793,2025-11-19 14:55:07.372319,Mumbai,19.076,72.8777,Tokyo,35.6762,139.6503,7637.0,8700000,5406276,3293724,21,193,2.1,LIGHT_SNOW,0,1,17400.0,DIJKSTRA,0.765,14,1,True,0.76
SIM_2025_V9_000137,SEG_LON_TOR_0137,2025-11-19 14:58:22.512814,London,51.5074,-0.1278,Toronto,43.6532,-79.3832,8840.0,5300000,3905751,1394249,20,121,2.0,WIND,0,1,10600.0,GENETIC,0.9,13,2,True,0.88
SIM_2025_V7_000334,SEG_LON_SÃO_0334,2025-11-19 15:03:34.392258,London,51.5074,-0.1278,São Paulo,-23.5505,-46.6333,9801.0,7200000,4331979,2868021,22,179,1.7,RAIN,23,1,14400.0,QUANTUM,0.82,17,2,True,0.98
SIM_2025_V9_000960,SEG_PAR_SYD_0960,2025-11-19 15:04:55.743118,Paris,48.8566,2.3522,Sydney,-33.8688,151.2093,18903.0,4000000,3139212,860788,22,214,2.5,RAIN,0,3,8000.0,GENETIC,0.917,11,3,True,1.89
SIM_2025_V9_000474,SEG_MOS_SÃO_0474,2025-11-19 15:07:15.822226,Moscow,55.7558,37.6173,São Paulo,-23.5505,-46.6333,12843.0,8600000,5835198,2764802,21,180,1.8,CLOUDY,1,2,17200.0,DIJKSTRA,0.937,7,2,True,1.28
SIM_2025_V4_000362,SEG_MUM_CAI_0362,2025-11-19 15:13:26.694205,Mumbai,19.076,72.8777,Cairo,30.0444,31.2357,4780.0,7700000,6047484,1652516,20,145,2.8,CLOUDY,0,0,15400.0,DIJKSTRA,0.983,10,2,True,0.48
SIM_2025_V9_000166,SEG_TOR_PAR_0166,2025-11-19 15:28:02.717256,Toronto,43.6532,-79.3832,Paris,48.8566,2.3522,9091.0,4300000,3146500,1153500,20,194,2.1,WIND,0,1,8600.0,DIJKSTRA,0.793,19,2,True,0.91
SIM_2025_V10_000981,SEG_LON_SYD_0981,2025-11-19 15:28:48.009075,London,51.5074,-0.1278,Sydney,-33.8688,151.2093,19287.0,5000000,3916768,1083232,21,123,2.1,CLEAR,0,3,10000.0,DIJKSTRA,0.875,14,3,True,1.93
SIM_2025_V2_000172,SEG_PAR_NEW_0172,2025-11-19 15:40:16.734462,Paris,48.8566,2.3522,New York,40.7128,-74.006,8524.0,5200000,3500038,1699962,21,195,3.5,LIGHT_SNOW,0,1,10400.0,QUANTUM,0.803,16,3,True,0.85
SIM_2025_V5_000982,SEG_LON_CAI_0982,2025-11-19 15:43:52.487904,London,51.5074,-0.1278,Cairo,30.0444,31.2357,4218.0,6700000,4042958,2657042,23,140,1.6,WIND,0,0,13400.0,A_STAR,0.955,14,1,True,0.42
SIM_2025_V4_000553,SEG_MUM_TOK_0553,2025-11-19 15:50:21.821926,Mumbai,19.076,72.8777,Tokyo,35.6762,139.6503,7637.0,8700000,6684176,2015824,22,146,1.7,WIND,0,1,17400.0,A_STAR,0.798,15,2,True,0.76
SIM_2025_V5_000927,SEG_TOR_NEW_0927,2025-11-19 15:55:07.633381,Toronto,43.6532,-79.3832,New York,40.7128,-74.006,680.0,5100000,3769409,1330591,21,166,2.2,LIGHT_SNOW,0,0,10200.0,GENETIC,0.856,20,1,True,0.07
SIM_2025_V5_000466,SEG_NEW_CAI_0466,2025-11-19 15:58:58.991075,New York,40.7128,-74.006,Cairo,30.0444,31.2357,11742.0,6500000,3924154,2575846,22,188,2.8,RAIN,0,2,13000.0,DIJKSTRA,0.878,20,2,True,1.17
SIM_2025_V1_000098,SEG_MOS_MUM_0098,2025-11-19 16:05:19.161435,Moscow,55.7558,37.6173,Mumbai,19.076,72.8777,5648.0,8800000,6697812,2102188,20,199,2.1,FOG,0,1,17600.0,QUANTUM,0.932,10,3,True,0.56
SIM_2025_V6_000158,SEG_LON_MOS_0158,2025-11-19 16:10:45.252901,London,51.5074,-0.1278,Moscow,55.7558,37.6173,4216.0,7800000,5073574,2726426,20,238,2.2,RAIN,0,0,15600.0,GENETIC,0.91,10,2,True,0.42
SIM_2025_V10_000964,SEG_SÃO_LON_0964,2025-11-19 16:19:03.997739,São Paulo,-23.5505,-46.6333,London,51.5074,-0.1278,9801.0,7200000,4776399,2423601,20,176,3.2,WIND,0,1,14400.0,A_STAR,0.865,15,1,True,0.98
SIM_2025_V7_000532,SEG_TOK_MOS_0532,2025-11-19 16:19:50.803706,Tokyo,35.6762,139.6503,Moscow,55.7558,37.6173,11543.0,9100000,7186680,1913320,23,169,3.0,CLEAR,0,2,18200.0,GENETIC,0.929,15,1,True,1.15
SIM_2025_V6_000289,SEG_TOR_SYD_0289,2025-11-19 16:21:57.615251,Toronto,43.6532,-79.3832,Sydney,-33.8688,151.2093,27003.0,3900000,2498259,1401741,23,153,3.2,FOG,0,5,7800.0,QUANTUM,0.814,16,1,True,2.7
SIM_2025_V3_000084,SEG_TOR_TOK_0084,2025-11-19 16:24:46.505208,Toronto,43.6532,-79.3832,Tokyo,35.6762,139.6503,24329.0,6600000,4636499,1963501,23,155,2.1,HEAVY_SNOW,0,4,13200.0,QUANTUM,0.834,9,2,True,2.43
SIM_2025_V2_000638,SEG_TOR_NEW_0638,2025-11-19 16:36:25.701018,Toronto,43.6532,-79.3832,New York,40.7128,-74.006,680.0,5100000,3562708,1537292,20,124,2.1,CLEAR,0,0,10200.0,GENETIC,0.842,8,2,True,0.07
SIM_2025_V4_000552,SEG_NEW_PAR_0552,2025-11-19 16:36:31.339641,New York,40.7128,-74.006,Paris,48.8566,2.3522,8524.0,5200000,3904354,1295646,22,170,2.6,CLOUDY,0,1,10400.0,GENETIC,0.857,6,1,True,0.85
SIM_2025_V4_000144,SEG_LON_SÃO_0144,2025-11-19 16:46:20.542912,London,51.5074,-0.1278,São Paulo,-23.5505,-46.6333,9801.0,7200000,4637308,2562692,21,209,2.2,WIND,0,1,14400.0,GENETIC,0.935,5,2,True,0.98
SIM_2025_V5_000348,SEG_SÃO_MOS_0348,2025-11-19 16:46:47.001119,São Paulo,-23.5505,-46.6333,Moscow,55.7558,37.6173,12843.0,8600000,5772300,2827700,23,204,2.3,HEAVY_SNOW,0,2,17200.0,QUANTUM,0.943,7,1,True,1.28
SIM_2025_V6_000657,SEG_MOS_MUM_0657,2025-11-19 16:47:46.209729,Moscow,55.7558,37.6173,Mumbai,19.076,72.8777,5648.0,8800000,6583902,2216098,20,141,1.9,CLOUDY,29,1,17600.0,GENETIC,0.92,20,1,True,0.56
SIM_2025_V4_000116,SEG_CAI_LON_0116,2025-11-19 16:54:19.866522,Cairo,30.0444,31.2357,London,51.5074,-0.1278,4218.0,6700000,4099576,2600424,20,156,2.9,WIND,0,0,13400.0,DIJKSTRA,0.822,10,3,True,0.42
SIM_2025_V4_000386,SEG_NEW_SÃO_0386,2025-11-19 17:15:26.980808,New York,40.7128,-74.006,São Paulo,-23.5505,-46.6333,7753.0,7000000,4920135,2079865,23,199,2.8,CLEAR,0,1,14000.0,QUANTUM,0.902,13,2,True,0.78
SIM_2025_V8_000443,SEG_SYD_TOR_0443,2025-11-19 17:37:12.897538,Sydney,-33.8688,151.2093,Toronto,43.6532,-79.3832,27003.0,3900000,2395943,1504057,22,231,1.6,CLOUDY,9,5,7800.0,A_STAR,0.842,7,1,True,2.7
SIM_2025_V9_000707,SEG_SÃO_TOR_0707,2025-11-19 18:30:10.763373,São Paulo,-23.5505,-46.6333,Toronto,43.6532,-79.3832,8298.0,6100000,4140517,1959483,23,173,2.0,WIND,0,1,12200.0,QUANTUM,0.944,18,1,True,0.83
SIM_2025_V7_000640,SEG_CAI_MUM_0640,2025-11-19 18:32:28.370708,Cairo,30.0444,31.2357,Mumbai,19.076,72.8777,4780.0,7700000,5968872,1731128,21,158,3.3,HEAVY_SNOW,0,0,15400.0,DIJKSTRA,0.835,12,3,True,0.48
SIM_2025_V9_000772,SEG_CAI_LON_0772,2025-11-19 19:21:56.312237,Cairo,30.0444,31.2357,London,51.5074,-0.1278,4218.0,6700000,4119397,2580603,20,175,2.3,LIGHT_SNOW,0,0,13400.0,GENETIC,0.852,16,1,True,0.42
SIM_2025_V9_000446,SEG_NEW_LON_0446,2025-11-19 19:26:55.302375,New York,40.7128,-74.006,London,51.5074,-0.1278,8288.0,6200000,4732782,1467218,23,197,3.1,RAIN,0,1,12400.0,QUANTUM,0.805,19,2,True,0.83
SIM_2025_V8_000528,SEG_SÃO_CAI_0528,2025-11-19 19:33:52.210319,São Paulo,-23.5505,-46.6333,Cairo,30.0444,31.2357,10493.0,7500000,5626879,1873121,23,159,1.5,CLOUDY,0,2,15000.0,GENETIC,0.832,17,1,True,1.05
SIM_2025_V2_000522,SEG_MOS_SÃO_0522,2025-11-19 19:47:52.757505,Moscow,55.7558,37.6173,São Paulo,-23.5505,-46.6333,12843.0,8600000,6381475,2218525,23,145,2.6,WIND,0,2,17200.0,DIJKSTRA,0.753,15,3,True,1.28
SIM_2025_V1_000850,SEG_MOS_MUM_0850,2025-11-19 19:55:31.837425,Moscow,55.7558,37.6173,Mumbai,19.076,72.8777,5648.0,8800000,6370123,2429877,22,135,2.7,FOG,0,1,17600.0,GENETIC,0.893,6,2,True,0.56
SIM_2025_V5_000069,SEG_SÃO_TOR_0069,2025-11-19 19:56:43.558455,São Paulo,-23.5505,-46.6333,Toronto,43.6532,-79.3832,8298.0,6100000,4233945,1866055,21,150,2.8,CLOUDY,0,1,12200.0,GENETIC,0.901,5,1,True,0.83
SIM_2025_V3_000127,SEG_TOR_CAI_0127,2025-11-19 20:14:08.661687,Toronto,43.6532,-79.3832,Cairo,30.0444,31.2357,12371.0,5600000,4001122,1598878,22,180,3.1,RAIN,0,2,11200.0,DIJKSTRA,0.861,6,1,True,1.24
SIM_2025_V8_000898,SEG_TOK_TOR_0898,2025-11-19 20:22:54.245299,Tokyo,35.6762,139.6503,Toronto,43.6532,-79.3832,24329.0,6600000,4720059,1879941,21,213,2.5,HEAVY_SNOW,0,4,13200.0,A_STAR,0.863,20,1,True,2.43
SIM_2025_V1_000943,SEG_MUM_SÃO_0943,2025-11-19 20:45:40.046865,Mumbai,19.076,72.8777,São Paulo,-23.5505,-46.6333,14084.0,8200000,6455524,1744476,22,122,2.5,RAIN,0,2,16400.0,A_STAR,0.877,10,3,True,1.41
SIM_2025_V5_000206,SEG_CAI_PAR_0206,2025-11-19 21:09:40.134233,Cairo,30.0444,31.2357,Paris,48.8566,2.3522,3826.0,5700000,4475037,1224963,22,156,3.1,RAIN,26,0,11400.0,GENETIC,0.84,17,1,True,0.38
SIM_2025_V6_000838,SEG_TOK_CAI_0838,2025-11-19 21:14:03.156012,Tokyo,35.6762,139.6503,Cairo,30.0444,31.2357,12050.0,8000000,5698622,2301378,23,172,3.1,WIND,0,2,16000.0,DIJKSTRA,0.92,15,2,True,1.2
SIM_2025_V4_000613,SEG_CAI_MUM_0613,2025-11-19 21:20:11.755029,Cairo,30.0444,31.2357,Mumbai,19.076,72.8777,4780.0,7700000,4974569,2725431,23,146,1.8,HEAVY_SNOW,22,0,15400.0,GENETIC,0.798,9,2,True,0.48
SIM_2025_V7_000978,SEG_TOK_PAR_0978,2025-11-19 21:23:42.427597,Tokyo,35.6762,139.6503,Paris,48.8566,2.3522,15310.0,6700000,4883818,1816182,20,165,2.4,HEAVY_SNOW,0,3,13400.0,DIJKSTRA,0.911,18,3,True,1.53
SIM_2025_V3_000990,SEG_NEW_CAI_0990,2025-11-19 21:44:49.117277,New York,40.7128,-74.006,Cairo,30.0444,31.2357,11742.0,6500000,4850520,1649480,20,176,2.6,RAIN,27,2,13000.0,QUANTUM,0.789,10,3,True,1.17
SIM_2025_V9_000394,SEG_TOK_NEW_0394,2025-11-19 21:56:28.676141,Tokyo,35.6762,139.6503,New York,40.7128,-74.006,23722.0,7500000,5078969,2421031,23,225,1.7,HEAVY_SNOW,0,4,15000.0,GENETIC,0.968,5,2,True,2.37
SIM_2025_V2_000611,SEG_PAR_SYD_0611,2025-11-19 22:17:00.661891,Paris,48.8566,2.3522,Sydney,-33.8688,151.2093,18903.0,4000000,2621936,1378064,20,208,2.4,CLEAR,0,3,8000.0,QUANTUM,0.873,18,2,True,1.89
SIM_2025_V1_000628,SEG_SYD_MUM_0628,2025-11-19 22:34:02.619059,Sydney,-33.8688,151.2093,Mumbai,19.076,72.8777,10495.0,6000000,4456148,1543852,21,229,2.5,RAIN,0,2,12000.0,A_STAR,0.893,11,3,True,1.05
SIM_2025_V2_000413,SEG_NEW_MOS_0413,2025-11-19 22:36:56.693751,New York,40.7128,-74.006,Moscow,55.7558,37.6173,12502.0,7600000,5362614,2237386,20,125,2.1,CLEAR,0,2,15200.0,GENETIC,0.817,13,2,True,1.25
SIM_2025_V5_000682,SEG_CAI_TOK_0682,2025-11-19 23:00:01.397597,Cairo,30.0444,31.2357,Tokyo,35.6762,139.6503,12050.0,8000000,6244807,1755193,21,194,2.9,LIGHT_SNOW,30,2,16000.0,GENETIC,0.988,20,1,True,1.2
SIM_2025_V5_000633,SEG_LON_NEW_0633,2025-11-19 23:15:25.143991,London,51.5074,-0.1278,New York,40.7128,-74.006,8288.0,6200000,3828259,2371741,21,215,3.0,RAIN,13,1,12400.0,GENETIC,0.977,8,1,True,0.83
SIM_2025_V5_000762,SEG_TOR_SYD_0762,2025-11-19 23:16:13.213474,Toronto,43.6532,-79.3832,Sydney,-33.8688,151.2093,27003.0,3900000,2688351,1211649,20,133,1.8,CLOUDY,0,5,7800.0,GENETIC,0.875,14,1,True,2.7
SIM_2025_V4_000859,SEG_SÃO_PAR_0859,2025-11-19 23:22:33.920648,São Paulo,-23.5505,-46.6333,Paris,48.8566,2.3522,9704.0,6200000,3982244,2217756,20,164,2.1,WIND,18,1,12400.0,QUANTUM,0.839,13,3,True,0.97
SIM_2025_V5_000333,SEG_CAI_PAR_0333,2025-11-19 23:24:56.730680,Cairo,30.0444,31.2357,Paris,48.8566,2.3522,3826.0,5700000,3997137,1702863,23,203,2.4,FOG,5,0,11400.0,A_STAR,0.791,17,2,True,0.38
SIM_2025_V9_000844,SEG_TOR_MUM_0844,2025-11-19 23:29:22.504077,Toronto,43.6532,-79.3832,Mumbai,19.076,72.8777,17120.0,6300000,4243149,2056851,22,216,3.5,FOG,23,3,12600.0,QUANTUM,0.829,10,2,True,1.71
SIM_2025_V1_000957,SEG_TOR_CAI_0957,2025-11-19 23:32:51.112950,Toronto,43.6532,-79.3832,Cairo,30.0444,31.2357,12371.0,5600000,3602464,1997536,20,213,1.8,RAIN,0,2,11200.0,A_STAR,0.978,10,1,True,1.24
SIM_2025_V7_000728,SEG_CAI_MOS_0728,2025-11-19 23:35:37.235947,Cairo,30.0444,31.2357,Moscow,55.7558,37.6173,2941.0,8100000,5542317,2557683,20,200,2.8,LIGHT_SNOW,15,0,16200.0,GENETIC,0.807,10,1,True,0.29
SIM_2025_V10_000163,SEG_NEW_SYD_0163,2025-11-19 23:38:53.090817,New York,40.7128,-74.006,Sydney,-33.8688,151.2093,26334.0,4800000,3686767,1113233,23,216,2.6,HEAVY_SNOW,0,5,9600.0,QUANTUM,0.841,12,2,True,2.63
SIM_2025_V10_000369,SEG_CAI_NEW_0369,2025-11-19 23:43:09.568904,Cairo,30.0444,31.2357,New York,40.7128,-74.006,11742.0,6500000,3954485,2545515,20,181,3.2,FOG,0,2,13000.0,GENETIC,0.843,12,2,True,1.17
SIM_2025_V3_000965,SEG_LON_MOS_0965,2025-11-19 23:57:18.102209,London,51.5074,-0.1278,Moscow,55.7558,37.6173,4216.0,7800000,5046188,2753812,21,236,2.3,WIND,30,0,15600.0,QUANTUM,0.777,19,1,True,0.42
SIM_2025_V3_000671,SEG_TOK_TOR_0671,2025-11-19 23:59:36.735833,Tokyo,35.6762,139.6503,Toronto,43.6532,-79.3832,24329.0,6600000,5177954,1422046,22,166,1.9,CLEAR,24,4,13200.0,QUANTUM,0.775,9,2,True,2.43
SIM_2025_V6_000101,SEG_SÃO_CAI_0101,2025-11-20 00:00:00.287042,São Paulo,-23.5505,-46.6333,Cairo,30.0444,31.2357,10493.0,7500000,4845448,2654552,21,180,2.0,CLEAR,0,2,15000.0,QUANTUM,0.837,5,2,True,1.05
SIM_2025_V7_000168,SEG_PAR_TOR_0168,2025-11-20 00:07:21.947452,Paris,48.8566,2.3522,Toronto,43.6532,-79.3832,9091.0,4300000,2641682,1658318,21,155,2.4,HEAVY_SNOW,0,1,8600.0,QUANTUM,0.898,18,2,True,0.91
SIM_2025_V1_000279,SEG_TOK_TOR_0279,2025-11-20 00:18:32.400924,Tokyo,35.6762,139.6503,Toronto,43.6532,-79.3832,24329.0,6600000,4124154,2475846,21,189,2.5,CLOUDY,30,4,13200.0,DIJKSTRA,0.963,19,3,True,2.43
SIM_2025_V5_000518,SEG_MUM_TOK_0518,2025-11-20 00:20:32.246836,Mumbai,19.076,72.8777,Tokyo,35.6762,139.6503,7637.0,8700000,5656900,3043100,22,230,3.2,RAIN,0,1,17400.0,A_STAR,0.931,5,3,True,0.76
SIM_2025_V6_000306,SEG_PAR_TOR_0306,2025-11-20 00:22:18.048651,Paris,48.8566,2.3522,Toronto,43.6532,-79.3832,9091.0,4300000,2971779,1328221,23,187,1.7,WIND,0,1,8600.0,DIJKSTRA,0.851,16,2,True,0.91
