request_id,timestamp,child_id,latitude,longitude,country,timezone,letter_text,primary_gift_category,gift_count,sentiment_score,urgency_level,language_code,delivery_preference,extracted_gifts_json
REQ_2025_00000913,2025-10-29T01:57:02.508Z,CH_SA_24472,1.353980241664752,103.81991071223356,Singapore,Africa/Mbabane,"Santa, please bring me skateboard for Christmas. I really need it because it would help me in school. I've been trying my best all year. From Tina",SPORTS,3,0.953,2,it,stocking,"""""""[{""""""""item_name"""""""": """"""""skateboard"""""""""""
REQ_2025_00000207,2025-10-29T02:50:37.635Z,CH_SR_39131,16.741559726430847,-62.192346468934886,Montserrat,America/Guatemala,"Santa, please bring me picture book for Christmas. I really need it because my old one broke. I've been excellent all year. From Shelley",BOOKS,3,0.742,3,zh,stocking,"""""""[{""""""""item_name"""""""": """"""""picture book"""""""""""
REQ_2025_00000311,2025-10-29T03:05:18.976Z,CH_FM_92110,46.80143548925742,8.234636053618646,Switzerland,Indian/Mahe,"Hi Santa! My name is Mark and I am 5 years old. This year I want gaming console, robot, and tablet. I've been excellent and helped my brother. Thank you!",ELECTRONICS,3,0.672,2,de,chimney,"""""""[{""""""""item_name"""""""": """"""""gaming console"""""""""""
REQ_2025_00000197,2025-10-29T03:52:14.069Z,CH_BA_23845,50.64378977572882,4.666869435840369,Belgium,Indian/Comoro,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like bicycle and maybe tennis racket. I promise to do my homework. Love, Morgan",SPORTS,3,0.825,1,it,stocking,"""""""[{""""""""item_name"""""""": """"""""bicycle"""""""""""
REQ_2025_00000246,2025-10-29T05:10:08.155Z,CH_JP_60868,0.9711487408338307,7.019304029032291,Sao Tome and Principe,Asia/Kabul,"Hi Santa! My name is Lisa and I am 6 years old. This year I want skateboard, bicycle, and soccer ball. I've been very good and helped my dad. Thank you!",SPORTS,3,0.788,4,en,chimney,"""""""[{""""""""item_name"""""""": """"""""skateboard"""""""""""
REQ_2025_00000119,2025-10-29T05:10:29.669Z,CH_MX_71000,-20.639316076282284,161.21426774276753,New Caledonia,Asia/Pyongyang,"Santa, please bring me building blocks for Christmas. I really need it because my old one broke. I've been excellent all year. From Lisa",CREATIVE,3,0.723,4,it,chimney,"""""""[{""""""""item_name"""""""": """"""""building blocks"""""""""""
REQ_2025_00000299,2025-10-29T05:16:13.349Z,CH_DE_17878,23.97071575144263,120.98396557823858,Taiwan,Europe/Vienna,"Santa, please bring me robot for Christmas. I really need it because I want to learn. I've been kind all year. From Michael",ELECTRONICS,3,0.714,5,it,chimney,"""""""[{""""""""item_name"""""""": """"""""robot"""""""""""
REQ_2025_00000550,2025-10-29T05:57:54.316Z,CH_KW_76752,46.82176701606807,103.84990475208453,Mongolia,America/Port_of_Spain,"Hi Santa! My name is Charles and I am 3 years old. This year I want art supplies, musical instrument, and craft kit. I've been trying my best and helped my dad. Thank you!",CREATIVE,3,0.754,4,zh,stocking,"""""""[{""""""""item_name"""""""": """"""""art supplies"""""""""""
REQ_2025_00000464,2025-10-29T06:09:12.091Z,CH_VE_13653,46.603850776936135,1.8903476939645334,France,Asia/Phnom_Penh,"Dear Santa, I have been very excellent this year. For Christmas, I would really like bicycle and maybe skateboard. I promise to help with chores. Love, Kevin",SPORTS,3,0.792,1,pt,stocking,"""""""[{""""""""item_name"""""""": """"""""bicycle"""""""""""
REQ_2025_00000146,2025-10-29T06:31:51.298Z,CH_AR_81256,22.35062400715887,114.18630661567859,Hong Kong,Europe/Amsterdam,"Santa, please bring me basketball for Christmas. I really need it because it would help me in school. I've been trying my best all year. From Deborah",SPORTS,3,0.615,3,es,chimney,"""""""[{""""""""item_name"""""""": """"""""basketball"""""""""""
REQ_2025_00000544,2025-10-29T06:43:10.156Z,CH_CI_65876,28.33559945187028,-10.369482569586095,Morocco,Africa/Algiers,"Hi Santa! My name is Ashley and I am 12 years old. This year I want gaming console, tablet, and robot. I've been good and helped my dad. Thank you!",ELECTRONICS,3,0.607,2,es,chimney,"""""""[{""""""""item_name"""""""": """"""""gaming console"""""""""""
REQ_2025_00000640,2025-10-29T07:32:31.960Z,CH_UY_63848,48.09991283365695,66.780535652478,Kazakhstan,Africa/Mbabane,"Santa, please bring me drone for Christmas. I really need it because all my friends have one. I've been helpful all year. From Samantha",ELECTRONICS,3,0.882,5,ja,stocking,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
REQ_2025_00000905,2025-10-29T11:08:25.196Z,CH_BO_51721,17.173946578161818,95.99894331375745,Myanmar,Africa/Casablanca,"Hi Santa! My name is Mark and I am 4 years old. This year I want drone, robot, and tablet. I've been good and helped my sister. Thank you!",ELECTRONICS,3,0.955,2,de,chimney,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
REQ_2025_00000236,2025-10-29T11:10:51.185Z,CH_NO_53478,26.824376723675194,18.12678968384469,Libyan Arab Jamahiriya,America/Bogota,"Santa, please bring me doll for Christmas. I really need it because it would help me in school. I've been good all year. From Brandon",TOYS,3,0.615,1,en,tree,"""""""[{""""""""item_name"""""""": """"""""doll"""""""""""
REQ_2025_00000463,2025-10-29T12:19:12.725Z,CH_SL_79784,-0.526178805940572,166.92904315870365,Nauru,America/Jamaica,"Santa, please bring me basketball for Christmas. I really need it because it would help me in school. I've been very good all year. From Sydney",SPORTS,3,0.78,1,zh,tree,"""""""[{""""""""item_name"""""""": """"""""basketball"""""""""""
REQ_2025_00000949,2025-10-29T12:32:24.145Z,CH_UY_78746,28.000367488277956,2.9977748865548874,Algeria,Asia/Harbin,"Hi Santa! My name is Julie and I am 12 years old. This year I want board game, toy car, and stuffed animal. I've been helpful and helped my grandparents. Thank you!",TOYS,3,0.933,3,en,chimney,"""""""[{""""""""item_name"""""""": """"""""board game"""""""""""
REQ_2025_00000337,2025-10-29T13:31:48.175Z,CH_MR_85230,16.249580277135507,-61.5712410843249,Guadeloupe,America/Lima,"Santa, please bring me craft kit for Christmas. I really need it because it would help me in school. I've been good all year. From Shane",CREATIVE,3,0.894,4,pt,stocking,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000094,2025-10-29T13:34:13.650Z,CH_RU_56210,21.003496733013616,57.0057861941971,Oman,America/Caracas,"Santa, please bring me educational book for Christmas. I really need it because my old one broke. I've been trying my best all year. From Victoria",BOOKS,3,0.846,4,it,chimney,"""""""[{""""""""item_name"""""""": """"""""educational book"""""""""""
REQ_2025_00000435,2025-10-29T15:32:46.539Z,CH_NP_75991,-10.335620209423846,-53.1986774164044,Brazil,Europe/Vatican,"Hi Santa! My name is Christopher and I am 6 years old. This year I want drone, tablet, and robot. I've been excellent and helped my dad. Thank you!",ELECTRONICS,3,0.613,1,pt,mailbox,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
REQ_2025_00000327,2025-10-29T16:12:37.565Z,CH_IQ_69412,-4.654777851467193,55.4553079802409,Seychelles,Asia/Dushanbe,"Hi Santa! My name is Christie and I am 10 years old. This year I want gaming console, robot, and smartwatch. I've been trying my best and helped my sister. Thank you!",ELECTRONICS,3,0.795,1,ja,chimney,"""""""[{""""""""item_name"""""""": """"""""gaming console"""""""""""
REQ_2025_00000896,2025-10-29T16:33:03.123Z,CH_KR_75095,-31.764402876255243,-71.31701112703591,Chile,Pacific/Port_Moresby,"Santa, please bring me building blocks for Christmas. I really need it because my old one broke. I've been kind all year. From John",CREATIVE,3,0.996,2,it,chimney,"""""""[{""""""""item_name"""""""": """"""""building blocks"""""""""""
REQ_2025_00000279,2025-10-29T16:56:56.514Z,CH_TD_19356,16.25306238493368,-61.56771190908269,Guadeloupe,Pacific/Chatham,"Dear Santa, I have been very very good this year. For Christmas, I would really like educational book and maybe picture book. I promise to share with my siblings. Love, James",BOOKS,3,0.817,2,de,stocking,"""""""[{""""""""item_name"""""""": """"""""educational book"""""""""""
REQ_2025_00000830,2025-10-29T17:32:11.214Z,CH_HN_88880,15.613589508607012,19.018802722820784,Chad,Asia/Calcutta,"Hi Santa! My name is Patricia and I am 5 years old. This year I want chapter book, educational book, and comic book. I've been kind and helped my brother. Thank you!",BOOKS,3,0.902,4,ja,stocking,"""""""[{""""""""item_name"""""""": """"""""chapter book"""""""""""
REQ_2025_00000659,2025-10-29T20:27:23.229Z,CH_TL_80756,46.11650486309188,14.813605744820062,Slovenia,America/Nassau,"Dear Santa, I have been very very good this year. For Christmas, I would really like robot and maybe smartwatch. I promise to do my homework. Love, Lisa",ELECTRONICS,3,0.815,2,en,mailbox,"""""""[{""""""""item_name"""""""": """"""""robot"""""""""""
REQ_2025_00000570,2025-10-29T20:38:06.891Z,CH_MR_62184,49.744626346923326,15.337491462862195,Czech Republic,America/St_Vincent,"Dear Santa, I have been very excellent this year. For Christmas, I would really like bicycle and maybe rollerblades. I promise to share with my siblings. Love, John",SPORTS,3,0.8,3,zh,stocking,"""""""[{""""""""item_name"""""""": """"""""bicycle"""""""""""
REQ_2025_00000634,2025-10-29T21:58:02.365Z,CH_TG_44478,55.348436196165494,23.75268291650679,Lithuania,Africa/Asmera,"Dear Santa, I have been very helpful this year. For Christmas, I would really like craft kit and maybe science kit. I promise to share with my siblings. Love, Malik",CREATIVE,3,0.861,1,pt,mailbox,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000900,2025-10-29T22:33:11.790Z,CH_CG_31016,32.32874511247412,-83.11370140985481,Georgia,Asia/Yerevan,"Dear Santa, I have been very good this year. For Christmas, I would really like craft kit and maybe art supplies. I promise to do my homework. Love, Chad",CREATIVE,3,0.809,5,de,mailbox,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000410,2025-10-29T23:59:53.246Z,CH_CL_24526,31.756488953946594,34.963227432294886,Palestinian Territory,Asia/Tehran,"Hi Santa! My name is Patrick and I am 5 years old. This year I want rollerblades, skateboard, and bicycle. I've been very good and helped my sister. Thank you!",SPORTS,3,0.663,5,fr,mailbox,"""""""[{""""""""item_name"""""""": """"""""rollerblades"""""""""""
REQ_2025_00000043,2025-10-30T00:10:05.637Z,CH_BR_96563,-20.274638598967478,57.570052271014795,Mauritius,America/St_Lucia,"Santa, please bring me coloring book for Christmas. I really need it because all my friends have one. I've been good all year. From Adam",BOOKS,3,0.632,2,fr,chimney,"""""""[{""""""""item_name"""""""": """"""""coloring book"""""""""""
REQ_2025_00000698,2025-10-30T02:24:51.212Z,CH_FI_51727,-14.29836258198203,-170.71163546575178,American Samoa,Asia/Damascus,"Santa, please bring me headphones for Christmas. I really need it because I want to learn. I've been very good all year. From Emily",ELECTRONICS,3,0.905,2,zh,stocking,"""""""[{""""""""item_name"""""""": """"""""headphones"""""""""""
REQ_2025_00000789,2025-10-30T02:37:15.360Z,CH_AU_36299,21.718210608231303,-71.55376841761799,Turks and Caicos Islands,Africa/Mbabane,"Hi Santa! My name is Brian and I am 6 years old. This year I want picture book, coloring book, and educational book. I've been excellent and helped my sister. Thank you!",BOOKS,3,0.961,1,zh,mailbox,"""""""[{""""""""item_name"""""""": """"""""picture book"""""""""""
REQ_2025_00000792,2025-10-30T03:48:35.171Z,CH_PK_68939,11.817136613715691,42.84209564134209,Djibouti,Africa/Harare,"Santa, please bring me LEGO set for Christmas. I really need it because it would help me in school. I've been kind all year. From Jacob",TOYS,3,0.964,2,ja,stocking,"""""""[{""""""""item_name"""""""": """"""""LEGO set"""""""""""
REQ_2025_00000345,2025-10-30T04:15:09.785Z,CH_VN_65965,23.658044209038565,-102.0081420227464,Mexico,Asia/Colombo,"Hi Santa! My name is Marc and I am 5 years old. This year I want toy car, doll, and action figure. I've been trying my best and helped my brother. Thank you!",TOYS,3,0.877,3,it,tree,"""""""[{""""""""item_name"""""""": """"""""toy car"""""""""""
REQ_2025_00000972,2025-10-30T04:36:09.222Z,CH_RS_89918,41.61395950545374,21.71403963921625,North Macedonia,America/Boa_Vista,"Hi Santa! My name is Gregory and I am 6 years old. This year I want science kit, craft kit, and building blocks. I've been kind and helped my sister. Thank you!",CREATIVE,3,0.805,1,es,stocking,"""""""[{""""""""item_name"""""""": """"""""science kit"""""""""""
REQ_2025_00000256,2025-10-30T06:23:03.044Z,CH_PG_31068,30.33323121149494,71.24806150570281,Pakistan,America/El_Salvador,"Dear Santa, I have been very helpful this year. For Christmas, I would really like headphones and maybe gaming console. I promise to be kind to others. Love, Christopher",ELECTRONICS,3,0.756,1,es,tree,"""""""[{""""""""item_name"""""""": """"""""headphones"""""""""""
REQ_2025_00000283,2025-10-30T07:08:36.750Z,CH_KM_12798,39.323075996628894,-4.841148611352535,Spain,Asia/Dushanbe,"Santa, please bring me headphones for Christmas. I really need it because I want to learn. I've been kind all year. From Patrick",ELECTRONICS,3,0.876,3,fr,stocking,"""""""[{""""""""item_name"""""""": """"""""headphones"""""""""""
REQ_2025_00000093,2025-10-30T07:08:42.232Z,CH_NO_20828,17.738718158200196,9.325889839105743,Niger,Africa/Addis_Ababa,"Santa, please bring me soccer ball for Christmas. I really need it because all my friends have one. I've been trying my best all year. From Edwin",SPORTS,3,0.891,1,zh,tree,"""""""[{""""""""item_name"""""""": """"""""soccer ball"""""""""""
REQ_2025_00000734,2025-10-30T07:59:46.164Z,CH_GA_17355,23.99860451099613,54.00161764397711,United Arab Emirates,Africa/Kampala,"Dear Santa, I have been very excellent this year. For Christmas, I would really like bicycle and maybe basketball. I promise to be kind to others. Love, David",SPORTS,3,0.856,3,pt,mailbox,"""""""[{""""""""item_name"""""""": """"""""bicycle"""""""""""
REQ_2025_00000937,2025-10-30T08:34:38.634Z,CH_MA_48091,52.242512241263064,5.637149601817132,Netherlands,Pacific/Funafuti,"Santa, please bring me stuffed animal for Christmas. I really need it because all my friends have one. I've been trying my best all year. From Kelly",TOYS,3,0.947,1,fr,mailbox,"""""""[{""""""""item_name"""""""": """"""""stuffed animal"""""""""""
REQ_2025_00000946,2025-10-30T09:04:22.230Z,CH_BS_92638,-0.7287220721841995,15.644683291035179,Congo,Africa/Porto-Novo,"Santa, please bring me picture book for Christmas. I really need it because all my friends have one. I've been helpful all year. From David",BOOKS,3,0.609,3,de,mailbox,"""""""[{""""""""item_name"""""""": """"""""picture book"""""""""""
REQ_2025_00000619,2025-10-30T10:20:25.011Z,CH_CM_51059,-6.870243297094867,-75.04234832943445,Peru,Africa/Blantyre,"Hi Santa! My name is Jerry and I am 12 years old. This year I want tennis racket, skateboard, and basketball. I've been good and helped my grandparents. Thank you!",SPORTS,3,0.802,3,ja,stocking,"""""""[{""""""""item_name"""""""": """"""""tennis racket"""""""""""
REQ_2025_00000032,2025-10-30T13:37:28.958Z,CH_KZ_16590,39.295870918936735,35.232309328710166,Turkey,Africa/Nouakchott,"Santa, please bring me building blocks for Christmas. I really need it because I want to learn. I've been trying my best all year. From Mary",CREATIVE,3,0.704,3,de,mailbox,"""""""[{""""""""item_name"""""""": """"""""building blocks"""""""""""
REQ_2025_00000679,2025-10-30T15:46:56.806Z,CH_JP_55214,17.119791645814743,-88.68412154332803,Belize,Europe/Brussels,"Dear Santa, I have been very good this year. For Christmas, I would really like puzzle and maybe board game. I promise to help with chores. Love, Wendy",TOYS,3,0.852,2,it,stocking,"""""""[{""""""""item_name"""""""": """"""""puzzle"""""""""""
REQ_2025_00000699,2025-10-30T16:23:45.427Z,CH_TO_40822,-8.703480178470832,159.10592047327347,Solomon Islands,Asia/Tashkent,"Hi Santa! My name is Ronnie and I am 9 years old. This year I want science kit, art supplies, and musical instrument. I've been kind and helped my dad. Thank you!",CREATIVE,3,0.748,3,en,mailbox,"""""""[{""""""""item_name"""""""": """"""""science kit"""""""""""
REQ_2025_00000780,2025-10-30T16:51:18.105Z,CH_GT_47035,39.37887204651925,59.39450709534289,Turkmenistan,Asia/Bangkok,"Santa, please bring me art supplies for Christmas. I really need it because I want to learn. I've been excellent all year. From Albert",CREATIVE,3,0.728,4,de,stocking,"""""""[{""""""""item_name"""""""": """"""""art supplies"""""""""""
